entity_id,name,last_seen_at,hours_since,within_sla,status
310,"SECRETARIA DE PLANEJAMENTO, HABITACAO E MEIO AMBIENTE (SEPLAHMA)",,,False,never
311,MUNICIPIO DE RIO DOS CEDROS,2026-07-17T17:05:11+00:00,27.87,False,stale
312,RIO DOS CEDROS CAMARA DE VEREADORES,,,False,never
313,SECRETARIA DE EDUCACAO DE RIO DOS CEDROS SC,,,False,never
314,SECRETARIA DE EDUCACAO E CULTURA DE BENEDITO NOVO,,,False,never
315,MUNICIPIO DE BENEDITO NOVO,2026-07-17T10:19:33+00:00,34.63,False,stale
316,BENEDITO NOVO CAMARA DE VEREADORES,,,False,never
317,HOSPITAL MUNICIPAL HENRIQUE LAGE,,,False,never
318,MUNICIPIO DE LAURO MULLER,2026-07-17T16:40:04+00:00,28.288,False,stale
319,CAMARA MUNICIPAL DE LAURO MULLER,,,False,never
320,SECRETARIA MUNICIPAL DA EDUCACAO E DOS ESPORTES,,,False,never
321,FUNDACAO AMBIENTAL MUNICIPAL DE LAURO MULLER,,,False,never
322,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA AMREC - CISAMREC,2026-07-15T14:17:27+00:00,78.665,False,stale
323,FUNDACAO DE SAUDE DE LAURO MULLER,,,False,never
324,SECRETARIA MUNICIPAL DE EDUCACAO,,,False,never
325,MUNICIPIO DE TREZE DE MAIO,2026-07-17T13:07:54+00:00,31.824,False,stale
326,CAMARA MUNICIPAL DE TREZE DE MAIO,,,False,never
327,CAMARA MUNICIPAL DE JAGUARUNA,,,False,never
328,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,,,False,never
329,MUNICIPIO DE JAGUARUNA,,,False,never
330,"CONSORCIO INTERMUNICIPAL DE APOIO CRIANCA E ADOLESCENTE DE JAGUARUNA, SANGAO E TREZE DE MAIO",,,False,never
331,INSTITUTO MUNICIPAL DO MEIO AMBIENTE DE JAGUARUNA IMAJ,,,False,never
332,SECRETARIA DA EDUCACAO DE JAGUARUNA/SC,,,False,never
333,MUSEU HISTORICO MUNICIPAL WOGECK KUBIACK DE ATALANTA,,,False,never
334,MUNICIPIO DE ATALANTA,,,False,never
335,ATALANTA CAMARA MUNICIPAL,2026-07-12T14:26:20+00:00,150.517,False,stale
336,ATALANTA CAMARA MUNICIPAL DE VEREADORES,,,False,never
337,COORDENADORIA MUNICIPAL DE DEFESA CIVIL - COMDEC DO NUNICPIO DE ATALANTA,,,False,never
338,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTE DE ATALANTA SC",,,False,never
339,"SECRETARIA DE EDUCACAO, ESPORTES E CULTURA",,,False,never
340,LAURENTINO CAMARA DE VEREADORES,,,False,never
341,MUNICIPIO DE LAURENTINO,,,False,never
342,MUNICIPIO DE RIO RUFINO,2026-07-13T16:36:02+00:00,124.355,False,stale
343,CAMARA MUNICIPAL DE RIO RUFINO,,,False,never
344,SERVICO AUTONOMO DE SANEAMENTO BASICO,,,False,never
345,FUNDACAO MUNICIPAL DE ESPORTES,,,False,never
346,CAMARA MUNICIPAL DE VEREADORES DE TROMBUDO CENTRAL,,,False,never
347,MUNICIPIO DE TROMBUDO CENTRAL,2026-07-17T16:03:44+00:00,28.894,False,stale
348,CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL,,,False,never
349,CONSORCIO INTERMUNICIPAL ENTRE-RIOS,,,False,never
350,SECRETARIA DA EDUCACAO DE TROMBUDO CENTRAL,,,False,never
351,FUNDACAO EDUCACIONAL E CULTURAL DE URUSSANGA,,,False,never
352,MUNICIPIO DE URUSSANGA,2026-07-17T17:46:58+00:00,27.173,False,stale
353,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,,,False,never
354,CAMARA MUNICIPAL DE URUSSANGA,,,False,never
355,CONSORCIO INTERMUNICIPAL DE RESIDUOS SOLIDOS URBANOS DA REGIAO SUL - CIRSURES,2026-07-14T09:07:00+00:00,107.839,False,stale
356,FUNDACAO AMBIENTAL MUNICIPAL DE URUSSANGA,,,False,never
357,SECRETARIA MUNICIPAL DE EDUCACAO DE URUSSANGA,,,False,never
358,MUNICIPIO DE RIO DO OESTE,,,False,never
359,RIO DO OESTE CAMARA DE VEREADORES,,,False,never
360,SECRETARIA DA EDUCACAO E CULTURA DE RIO DO OESTE SC,,,False,never
361,FUNDACAO CULTURAL DE GUARAMIRIM,,,False,never
362,MUNICIPIO DE GUARAMIRIM,2026-07-16T11:38:11+00:00,57.32,False,stale
363,CAMARA MUNICIPAL DO MUNICIPIO DE GUARAMIRIM,2026-07-17T14:42:23+00:00,30.25,False,stale
364,HOSPITAL MUNICIPAL SANTO ANTONIO,,,False,never
365,CONSELHO MUNICIPAL DE DEFESA CIVIL - COMDEC,,,False,never
366,FUNDACAO DO MEIO AMBIENTE DE GUARAMIRIM - FUNDAG,,,False,never
367,DEPARTAMENTO MUNICIPAL DE TRANSITO,,,False,never
368,SECRETARIA MUNICIPAL DE EDUCACAO DE GUARAMIRIM - SC,,,False,never
369,MUNICIPIO DE DOUTOR PEDRINHO,2026-07-17T10:38:54+00:00,34.308,False,stale
370,CAMARA MUNICIPAL DE DOUTOR PEDRINHO/SC,2026-07-16T10:27:22+00:00,58.5,False,stale
371,SECRETARIA DE EDUCACAO E PROMOCAO SOCIAL DE DOUTOR PEDRINHO,,,False,never
372,MUNICIPIO DE DONA EMMA,2026-07-15T17:04:03+00:00,75.888,False,stale
373,DONA EMMA CAMARA DE VEREADORES,,,False,never
374,DONA EMMA CAMARA DE VEREADORES,,,False,never
375,SECRETARIA MUNICIPAL DA EDUCACAO DE DONA EMMA -SC,,,False,never
376,BOM JARDIM DA SERRA CAMARA DE VEREADORES,2026-07-17T14:17:01+00:00,30.672,False,stale
377,FUNDACAO HOSPITALAR DO MUNICIPIO DE BOM JARDIM DA SERRA,,,False,never
378,MUNICIPIO DE BOM JARDIM DA SERRA,2026-07-17T13:47:02+00:00,31.172,False,stale
379,HOSPITAL MUNICIPAL DE BOM JARDIM DA SERRA,,,False,never
380,FUNDACAO CULTURAL DE BOM JARDIM DA SERRA,,,False,never
381,SECRETARIA DE EDUCACAO BOM JARDIM DA SERRA SC,,,False,never
382,SECRETARIA MUNICIPAL DE EDUCACAO,,,False,never
383,MUNICIPIO DE COCAL DO SUL,2026-07-14T16:27:50+00:00,100.492,False,stale
384,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,,,False,never
385,CAMARA MUNICIPAL DE COCAL DO SUL,,,False,never
386,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE COCAL DO SUL - FUNDAC,,,False,never
387,AUTARQUIA MUNICIPAL DE DESPORTO DE COCAL DO SUL,,,False,never
388,MUNICIPIO DE TREVISO,2026-07-16T16:13:45+00:00,52.727,False,stale
389,CAMARA DE VEREADORES DE TREVISO,,,False,never
390,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DE TREVISO - SAMAE,,,False,never
391,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE TREVISO,,,False,never
392,SECRETARIA MUNICIPAL DE EDUCACAO DE TREVISO,,,False,never
393,MUNICIPIO DE URUPEMA,2026-07-15T07:36:39+00:00,85.345,False,stale
394,CAMARA DE VEREADORES DE URUPEMA,,,False,never
395,GUARDA MUNICIPAL DE ARAQUARI-SC,,,False,never
396,MUNICIPIO DE ARAQUARI,2026-07-17T15:16:14+00:00,29.685,False,stale
397,ARAQUARI CAMARA DE VEREADORES,2026-07-13T13:09:19+00:00,127.801,False,stale
398,FUNDACAO MUNICIPAL DE CULTURA E ESPORTES,,,False,never
399,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ARAQUARI,2026-07-14T09:49:07+00:00,107.137,False,stale
400,FUNDACAO MUNICIPAL DE CULTURA DE ARAQUARI,,,False,never
401,FUNDACAO MUNICIPAL DO MEIO AMBIENTE - FUNDEMA,,,False,never
402,CONSELHO MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC,,,False,never
403,SECRETARIA MUNICIPAL DE EDUCACAO DE ARAQUARI SC - FUNDEB,,,False,never
404,MUNICIPIO DE BOCAINA DO SUL,,,False,never
405,CAMARA MUNICIPAL DE BOCAINA DO SUL/SC,,,False,never
406,SECRETARIA EDUCACAO - BOCAINA DO SUL,,,False,never
407,MUNICIPIO DE SCHROEDER,2026-07-16T15:57:09+00:00,53.003,False,stale
408,SCHROEDER CAMARA DE VEREADORES,2026-07-17T14:59:17+00:00,29.968,False,stale
409,SECRETARIA MUNICIPAL DE EDUCACAO,,,False,never
410,MUNICIPIO DE POUSO REDONDO,2026-07-13T14:07:34+00:00,126.83,False,stale
411,CAMARA DE VEREADORES DE POUSO REDONDO,,,False,never
412,SECRETARIA DE EDUCACAO E CULTURA DE POUSO REDONDO SC,,,False,never
413,MUNICIPIO DE WITMARSUM,2026-07-17T16:36:45+00:00,28.343,False,stale
414,WITMARSUM CAMARA DE VEREADORES,,,False,never
415,FUNDO DE APOSENTADORIA E PENSAO,,,False,never
416,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTE DE WITMARSUM",,,False,never
417,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA REGIAO DA AMUNESC,2026-07-16T17:07:32+00:00,51.83,False,stale
418,SECRETARIA DE EDUCACAO,,,False,never
419,JOINVILLE SECRETARIA DA SAUDE,,,False,never
420,FUNDACAO MUNICIPAL DO MEIO AMBIENTE,,,False,never
421,"FUNDACAO DE ESPORTES, LAZER E EVENTOS DE JOINVILLE",,,False,never
422,FUNDACAO INSTITUTO DE PESQUISA E PLANEJAMENTO PARA O DESENVOLVIMENTO SUSTENTAVEL DE JOINVILLE - IPPUJ,,,False,never
423,DEPARTAMENTO DE TRANSITO DE JOINVILLE - DETRANS,,,False,never
424,MUNICIPIO DE JOINVILLE,2026-07-17T14:59:21+00:00,29.967,False,stale
425,JOINVILLE CAMARA DE VEREADORES,2026-07-15T11:23:16+00:00,81.568,False,stale
426,FUNDACAO CULTURAL DE JOINVILLE,,,False,never
427,FUNDACAO MUNICIPAL ALBANO SCHMIDT,,,False,never
428,HOSPITAL MUNICIPAL SAO JOSE,,,False,never
429,FUNDACAO MUNICIPAL DE PROMOCAO DA INDUSTRIA,,,False,never
430,FUNDACAO MUNICIPAL DE DESENVOLVIMENTO RURAL 25 DE JULHO,,,False,never
431,ESCOLA MUNICIPAL JOAO COSTA,,,False,never
432,ESCOLA MUNICIPAL PROFESSOR OSWALDO CABRAL,,,False,never
433,ESCOLA MUNICIPAL VALENTIM JOAO DA ROCHA,,,False,never
434,ESCOLA MUNICIPAL PROFESSORA MARIA REGINA LEAL,,,False,never
435,ESCOLA MUNICIPAL SENADOR CARLOS GOMES DE OLIVEIRA,,,False,never
436,ESCOLA MUNICIPAL DOM JAIME DE BARROS CAMARA,,,False,never
437,ESCOLA MUNICIPAL PROFESSORA ANA MARIA HARGER,,,False,never
438,ESCOLA MUNICIPAL DR ABDON BAPTISTA,,,False,never
439,ESCOLA MUNICIPAL PROFESSORA LAURA ANDRADE,,,False,never
440,ESCOLA MUNICIPAL PROF ADA SANT ANNA DA SILVEIRA,,,False,never
441,ESCOLA MUNICIPAL DR JOSE ANTONIO NAVARRO LINS,,,False,never
442,ESCOLA MUNICIPAL PROFESSOR ORESTES GUIMARAES,,,False,never
443,ESCOLA MUNICIPAL JOAO DE OLIVEIRA,,,False,never
444,ESCOLA MUNICIPAL PADRE VALENTE SIMIONI,,,False,never
445,INST DE PREVID SOCIAL DOS SERV PUBL DO MUNIC DE JLLE,2026-07-15T14:15:37+00:00,78.696,False,stale
446,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DO NORDESTE DE SANTA CATARINA - CISNORDESTE/SC,2026-07-15T09:31:02+00:00,83.439,False,stale
447,FUNDACAO MUNICIPAL DE VIGILANCIA,,,False,never
448,AGENCIA MUNICIPAL DE REGULACAO DOS SERVICOS DE AGUA E ESGOTOS DE JOINVILLE,,,False,never
449,FUNDACAO DE PROMOCAO E PLANEJAMENTO TURISTICO DE JOINVILLE - PROMOTUR,,,False,never
450,GUARDA MUNICIPAL DE JOINVILLE,,,False,never
451,CONSORCIO AZIMUTE/GREIDE,,,False,never
452,COMPANHIA AGUAS DE JOINVILLE,2026-07-16T15:56:59+00:00,53.006,False,stale
453,CAMARA MUNICIPAL DE NOVA VENEZA,,,False,never
454,MUNICIPIO DE NOVA VENEZA,2026-07-17T07:50:34+00:00,37.113,False,stale
455,COMISSAO MUNICIPAL DE DEFESA CIVIL DE NOVA VENEZA,,,False,never
456,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE NOVA VENEZA,,,False,never
457,SECRETARIA MUNICIPAL DE EDUCACAO DE NOVA VENEZA,,,False,never
458,MUNICIPIO DE VITOR MEIRELES,2026-07-16T16:26:45+00:00,52.51,False,stale
459,VITOR MEIRELES CAMARA DE VEREADORES,,,False,never
460,SECRETARIA MUNICIPAL DE EDUCACAO DE VITOR MEIRELES,,,False,never
462,CAMARA MUNICIPAL DE VEREADORES DE PAINEL,,,False,never
463,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE PAINEL - SC,,,False,never
464,CAMARA MUNICIPAL DE FORQUILHINHA,,,False,never
465,MUNICIPIO DE FORQUILHINHA,2026-07-17T15:50:11+00:00,29.12,False,stale
466,CONSELHO MUNICIPAL DE ENTORPECENTES DE FORQUILHINHA-COMEN,,,False,never
467,SECRETARIA MUNICIPAL DE EDUCACAO DE FORQUILHINHA,,,False,never
468,FUNDACAO MUNICIPAL AMBIENTAL DE FORQUILHINHA,,,False,never
469,MUNICIPIO DE MIRIM DOCE,2026-07-17T08:51:22+00:00,36.1,False,stale
470,MIRIM DOCE CAMARA DE VEREADORES,,,False,never
471,SECRETARIA DA EDUCACAO DE MIRIM DOCE SC,,,False,never
472,MUNICIPIO DE PALMEIRA,,,False,never
473,CAMARA MUNICIPAL DE VEREADORES DE PALMEIRAS / SC,,,False,never
474,SECRETARIA DE EDUCACAO - PALMEIRA,,,False,never
475,MUNICIPIO DE SALETE,,,False,never
476,SALETE CAMARA DE VEREADORES,,,False,never
477,FUNDACAO CULTURAL DE SALETE,,,False,never
478,COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DO MUNICIPIO DE SALETE -SC,,,False,never
479,SECRETARIA DA EDUCACAO DE SALETE SC,,,False,never
480,MUNICIPIO DE SANTA TEREZINHA,2026-07-15T11:46:49+00:00,81.176,False,stale
481,SANTA TEREZINHA CAMARA DE VEREADORES,2026-07-11T20:09:52+00:00,168.791,False,stale
482,SECRETARIA DE EDUCACAO DO MUNICIPIO DE SANTA TEREZINHA,,,False,never
483,SECRETARIA MUNICIPAL DE EDUCACAO,,,False,never
484,MUNICIPIO DE CAMPO ALEGRE,2026-07-17T14:40:14+00:00,30.285,False,stale
485,CAMPO ALEGRE CAMARA DE VEREADORES,,,False,never
486,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE CAMPO ALEGRE/SC,,,False,never
487,FUNDACAO MUNICIPAL DE DESPORTOS E CULTURA DE CAMPO ALEGRE,,,False,never
488,FUNDO MUNICIPAL DE TURISMO,,,False,never
489,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE CAMPO ALEGRE,,,False,never
490,FUNDO MUNICIPAL DE CULTURA DE CAMPO ALEGRE/SC,,,False,never
491,FUNDO MUNICIPAL DE DEFESA CIVIL - FUNMDEC,,,False,never
492,MUNICIPIO DE RIO DO CAMPO,2026-07-17T08:55:18+00:00,36.034,False,stale
493,INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS,,,False,never
494,CAMARA MUNICIPAL DE VEREADORES DE RIO DO CAMPO-SC,2026-07-13T10:24:28+00:00,130.548,False,stale
495,COMISSAO MUNICIPAL DE DEFESA CIVIL,,,False,never
496,SECRETARIA DE EDUCACAO DE RIO DO CAMPO SC,,,False,never
497,MELEIRO CAMARA DE VEREADORES,,,False,never
498,MUNICIPIO DE MELEIRO,2026-07-17T17:13:24+00:00,27.733,False,stale
499,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOSTO - SAMAE,,,False,never
500,"SECRETARIA DE EDUCACAO, ESPORTE, CULTURA E TURISMO",,,False,never
501,GARUVA CAMARA DE VEREADORES,,,False,never
502,MUNICIPIO DE GARUVA,2026-07-17T13:44:05+00:00,31.221,False,stale
503,GARUVA CAMARA DE VEREADORES,,,False,never
504,CONSORCIO DE INOVACAO NA GESTAO PUBLICA,,,False,never
505,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL DE GARUVA,,,False,never
506,SECRETARIA DA EDUCACAO E CULTURA DO MUNICIPIO DE GARUVA,,,False,never
507,MUNICIPIO DE MORRO GRANDE,2026-07-15T16:46:44+00:00,76.177,False,stale
508,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,,,False,never
509,MORRO GRANDE CAMARA,,,False,never
510,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,,,False,never
511,SECRETARIA MUNICIPAL DE EDUCACAO DE MORRO GRANDE,,,False,never
512,FUNDACAO MUNICIPAL DE ESPORTES,,,False,never
513,LAGESPREVI - INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE LAGES,,,False,never
514,MUNICIPIO DE LAGES,2026-07-17T16:35:16+00:00,28.368,False,stale
515,CAMARA DE VEREADORES DO MUNICIPIO DE LAGES,2026-07-17T18:03:15+00:00,26.902,False,stale
516,SECRETARIA MUNICIPAL DE AGUAS E SANEAMENTO DE LAGES - SEMASA,2026-07-14T12:09:50+00:00,104.792,False,stale
517,FUNDACAO CULTURAL DE LAGES,,,False,never
518,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA REGIAO DA AMURES - CISAMURES,2026-07-17T10:26:05+00:00,34.521,False,stale
519,CONSORCIO INTERMUNICIPAL SERRA CATARINENSE,,,False,never
520,SECRETARIA MUNICIPAL DA EDUCACAO,,,False,never
521,SECRETARIA DE EDUCACAO,,,False,never
522,FUNDACAO MUNICIPAL DE CULTURA DE RIO NEGRINHO,,,False,never
523,MUNICIPIO DE RIO NEGRINHO,2026-07-16T11:18:07+00:00,57.654,False,stale
524,RIO NEGRINHO CAMARA DE VEREADORES,2026-07-17T13:17:45+00:00,31.66,False,stale
525,SERVICO AUTONOMO MUNICIPAL DE SANEAMENTO BASICO,2026-07-13T09:26:42+00:00,131.511,False,stale
526,FUNDACAO MUNICIPAL DE ESPORTES DE RIO NEGRINHO,,,False,never
527,INSTITUTO DE PREV.SOCIAL DOS SERV.PUBLICOS MUN.RIO NEGRINHO - IPRERIO,,,False,never
528,FUNDACAO HOSPITALAR MUNICIPAL DE CORREIA PINTO,,,False,never
529,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE CORREIA PINTO,,,False,never
530,MUNICIPIO DE CORREIA PINTO,,,False,never
531,CAMARA MUNICIPAL DE CORREIA PINTO,,,False,never
532,FUNDACAO MUNICIPAL DE ESPORTES E CULTURA DE CORREIA PINTO,,,False,never
533,SECRETARIA DE EDUCACAO DO MUNICIPIO DE CORREIA PINTO,,,False,never
534,MUNICIPIO DE PONTE ALTA,2026-07-16T08:57:33+00:00,59.997,False,stale
535,CAMARA DE VEREADORES DE PONTE ALTA/SC,,,False,never
536,FUNDO MUNICIPAL DA EDUCACAO DE PONTE ALTA SC,,,False,never
537,TURVO CAMARA DE VEREADORES,,,False,never
538,MUNICIPIO DE TURVO,2026-07-17T17:30:59+00:00,27.44,False,stale
539,CONSORCIO INTERMUNICIPAL DE ASSISTENCIA SOCIAL E SAUDE,,,False,never
540,SECRETARIA DE EDUCACAO DE TURVO SC,,,False,never
541,CONSORCIO INTERMUNICIPAL DE INFRAESTRUTURA RODOVIARIA DA AMESC - CINFRA,,,False,never
542,CONSELHO DA COMUNIDADE DA COMARCA DE TURVO,,,False,never
543,MUNICIPIO DE ERMO,,,False,never
544,CAMARA MUNICIPAL DE ERMO,,,False,never
545,SECRETARIA DE EDUCACAO DE ERMO SC,,,False,never
546,MUNICIPIO DE PONTE ALTA DO NORTE,2026-07-16T13:58:19+00:00,54.984,False,stale
547,CAMARA MUNICIPAL DE PONTE ALTA DO NORTE,,,False,never
548,SECRETARIA MUNICIPAL DE EDUCACAO DE PONTE ALTA DO NORTE,,,False,never
549,MUNICIPIO DE JACINTO MACHADO,2026-07-16T14:53:16+00:00,54.068,False,stale
550,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,,,False,never
551,JACINTO MACHADO-CAMARA DE VEREADORES,,,False,never
552,FUNDO DE APOSENTADORIA E PENSOES SERV JACINTO MACHADO,,,False,never
553,SECRETARIA MUNICIPAL DE EDUCACAO DE JACINTO MACHADO-SC.,,,False,never
554,SOMBRIO CAMARA DE VEREADORES,,,False,never
555,FUNDACAO MUNICIPAL DE ESPORTES DE SOMBRIO,,,False,never
556,MUNICIPIO DE SOMBRIO,2026-07-17T16:33:28+00:00,28.398,False,stale
557,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE),,,False,never
558,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE DE SOMBRIO",,,False,never
559,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA GRANDE FLORIANOPOLIS  CIM  GRANFPOLIS,,,False,never
560,FUNDO ESTADUAL DE PROMOCAO SOCIAL E ERRADICACAO DA POBREZA,,,False,never
561,SECRETARIA DE ESTADO DA COMUNICACAO,2026-07-17T15:50:38+00:00,29.112,False,stale
562,GABINETE DO VICE-GOVERNADOR,,,False,never
563,COLEGIADO SUPERIOR DE SEGURANCA PUBLICA E PERICIA OFICIAL,,,False,never
564,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,,,False,never
565,FUNDO ROTATIVO REGIONAL DO MEDIO VALE DO ITAJAI (FR-07),,,False,never
566,FUNDO ROTATIVO REGIONAL DO VALE DO ITAJAI (FR-04),,,False,never
567,"SECRETARIA DE ESTADO DA CIENCIA, TECNOLOGIA E INOVACAO",,,False,never
568,SECRETARIA DE ESTADO DO PLANEJAMENTO,2026-07-13T15:20:30+00:00,125.614,False,stale
569,SECRETARIA DE ESTADO DO TURISMO,2026-07-15T15:50:26+00:00,77.115,False,stale
570,"SECRETARIA DE ESTADO DE PORTOS, AEROPORTOS E FERROVIAS",,,False,never
571,SECRETARIA DE ESTADO DO MEIO AMBIENTE E DA ECONOMIA VERDE,2026-07-14T14:50:30+00:00,102.114,False,stale
572,FUNDO ROTATIVO REGIONAL DO PLANALTO NORTE (FR-08),,,False,never
573,FUNDO ESTADUAL DE SEGURANCA ALIMENTAR E NUTRICIONAL,,,False,never
574,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,,,False,never
575,FUNDO ESTADUAL DE TRANSICAO ENERGETICA JUSTA - FETEJ-SC,,,False,never
576,SECRETARIA MUNICIPAL DE EDUCACAO,,,False,never
577,SC FUTURO,,,False,never
578,FUNDO ESTRATEGICO DA ADMINISTRACAO TRIBUTARIA (FEAT),,,False,never
579,FLORIANOPOLIS JUIZADO FORMAL DE PEQUENAS CAUSAS,,,False,never
580,FLORIANOPOLIS FORUM DA UNIVERSIDADE,,,False,never
581,FUNDACAO CATARINENSE DE ESPORTE - FESPORTE,,,False,never
582,VARA DE PRECATORIAS E PRECATORIOS,,,False,never
583,PROCURADORIA-GERAL DO ESTADO,,,False,never
584,MINISTERIO PUBLICO DO ESTADO DE SANTA CATARINA PROCURADORIA GERAL DE JUSTICA,2026-07-17T17:26:14+00:00,27.519,False,stale
585,JUIZO DE DIREITO DA COMARCA DE PICARRAS,,,False,never
586,BAL CAMBORIU CARTORIO CIVEL DA 2 VARA,,,False,never
587,SANTA CATARINA SECRETARIA DO TRABALHO,,,False,never
588,XANXERE CARTORIO DO CIVEL E CRIME,,,False,never
589,FUNDO ROTATIVO REGIONAL SERRANO,,,False,never
590,NADIR CARLOS SANGALLI,,,False,never
591,CARTORIO DA 1 VARA CIVEL,,,False,never
592,BARRA VELHA CARTORIO DO CIVEL CRIME E ANEXO,,,False,never
593,COLEGIO ESTADUAL WANDERLEY JUNIOR,,,False,never
594,FUNDACAO MUNICIPAL DE ESPORTES,,,False,never
595,FUNDACAO CULTURAL DE FLORIANOPOLIS FRANKLIN CASCAES,,,False,never
596,SANTA CATARINA SECRETARIA ESPECIAL EM BRASILIA,,,False,never
597,SECRETARIA DE ESTADO DE GOVERNO,,,False,never
598,SC SECRETARIA DO DES URBANO E DO MEIO AMBIENTE,,,False,never
599,SECRETARIA DE ESTADO DO PLANEJAMENTO,,,False,never
600,FUNDO ESTADUAL DE SAUDE,2026-07-17T15:50:29+00:00,29.115,False,stale
601,SECRETARIA MUNICIPAL DE PLANEJAMENTO,,,False,never
602,SANTA CATARINA GOVERNO DO ESTADO,,,False,never
603,AUTARQUIA DE MELHORAMENTOS DA CAPITAL - COMCAP,,,False,never
604,SANTA CATARINA CONSELHO ESTADUAL DE EDUCACAO,,,False,never
605,FUNDO ESPECIAL DE PROTECAO AO MEIO AMBIENTE,,,False,never
606,MUNICIPIO DE FLORIANOPOLIS,2026-07-17T17:23:53+00:00,27.558,False,stale
607,CONSELHO REGIONAL DE DESPORTOS DE SANTA CATARINA,,,False,never
608,ESTADO DE SANTA CATARINA,,,False,never
609,SANTA CATARINA SECRETARIA DO GOVERNO,,,False,never
610,SECRETARIA DE ESTADO DA SAUDE,,,False,never
611,SANTA CATARINA SECRETARIA DO OESTE,,,False,never
612,SANTA CATARINA SECRETARIA DO DESENVOLVIMENTO ECONOMICO,,,False,never
613,SANTA CATARINA SECRETARIA DOS SERVICOS PUBLICOS,,,False,never
614,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,,,False,never
615,SANTA CATARINA SECRETARIA DE ESTADO JUSTICA E CIDADANIA,,,False,never
616,SECRETARIA DE ESTADO DA FAZENDA,,,False,never
617,SECRETARIA DE ESTADO DA EDUCACAO,2026-07-16T12:50:55+00:00,56.107,False,stale
618,SECRETARIA DE ESTADO DA AGRICULTURA E PECUARIA,,,False,never
619,SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE (SIE),2026-07-14T16:50:32+00:00,100.114,False,stale
620,SECRETARIA DE ESTADO DA ADMINISTRACAO,2026-07-16T17:41:00+00:00,51.273,False,stale
621,FLORIANOPOLIS SECRETARIA MUNICIPAL DOS TRANS E OBRAS,,,False,never
622,FLORIANOPOLIS SECRETARIA MUNICIPAL ASSUNTOS NO ESTREITO,,,False,never
623,FLORIANOPOLIS SECRETARIA MUNICIPAL DE FINANCAS,,,False,never
624,FLORIANOPOLIS SECRETARIA EDUCACAO SAUDE ASSIT SOCIAL,,,False,never
625,ADMINISTRACAO DO PORTO DE SAO FRANCISCO DO SUL,,,False,never
626,SC - SECR DE ESTADO DO DESENV SOCIAL E DA FAMILIA,,,False,never
627,INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA,2026-07-14T16:40:26+00:00,100.282,False,stale
628,TRIBUNAL DE CONTAS DO ESTADO DE SANTA CATARINA,2026-07-16T16:25:47+00:00,52.526,False,stale
629,GABINETE DO VICE GOVERNADOR,,,False,never
630,GOVERNO DO ESTADO SECRETARIA EXTRAORDINARIA PARA O DESENVOLVIMENTO DO OESTE,,,False,never
631,PENITENCIARIA AGRICOLA DE CHAPECO,,,False,never
632,INSTITUTO DE PLANEJAMENTO URBANO DE FLORIANOPOLIS,,,False,never
633,LAGES PRIMEIRA ESCRIVANIA,,,False,never
