ranking,commercial_stage,classificacao,opportunity_score,verification_score,commercial_fit_score,priority_score,cnpj,razao_social,uf,municipio_empresa,orgao_contratante,contrato_id,objeto,valor_original,regime_legal,regime_proven,regime_probable_14133,exact_budget_date,proxy_date,proxy_type,minimum_elapsed_confirmed,temporal_reasoning,calculation_blocked,data_base_status,valor_potencial,teto_teorico,document_request_ready,contact_readiness,human_review_status,claim_readiness,email,telefone,site,argumento_comercial,linguagem_proibida,proxima_acao,sinais_favoraveis,incertezas,documentos_faltantes
6,POTENTIAL_ADJUSTMENT_SIGNAL,LEGAL_REGIME_UNKNOWN,80.0,17.5,63.0,52.62,33943013000153,MTBRASIL EMPREENDIMENTOS LTDA,PA,Novo Progresso,PREFEITURA MUNICIPAL DE NOVO PROGRESSO,10221786000120-2-000806/2025,"Contratacao de empresa de engenharia para reforma e ampliacao da Escola Municipal de Ensino Infantil e Ensino Fundamental Sao Luiz, localizada a Rua Sao Luiz, s/n, Comunidade Riozinho das Arraias, municipio de Novo Progresso - PA, de acordo com as especificacoes tecnicas e planilhas de execucao, constantes no projeto basico/executivo anexo ao edital de convocacao",3391592.0,UNKNOWN,False,False,,2025-06-25,inicio_vigencia,False,Marco inicio_vigencia=2025-06-25 há 405 dias sem assinatura confiável. Oportunidade de menor confiança temporal; não apresentar o proxy como data-base legal.,True,PROXY_PROSPECTION_ONLY,,,False,none,human_review_pending,claim_blocked,,,,Sinal comercial de possível maturidade anual em obra (edificacoes). Não constitui afirmação de crédito. Temporal=C_PROXY_PROBABLE.,"Não afirmar valor devido, inadimplemento, crédito constituído ou reajuste definitivamente não pago sem verificação documental completa e revisão humana registrada.",Triagem nacional: aprofundar se prioridade comercial alta.,obra_classificada_conf=0.80 | fornecedor_privado | obrigacao_financeira_potencialmente_aberta | marco_temporal_proxy_antigo | Objeto classificado como edificacoes (conf=0.80) | Interregno ≥12m na data-base efetiva (proxy:data_inicio) [TEMPORAL_CANDIDATE_BY_PROXY] | 1 evidências documentais (pipeline=DOCUMENT_URL_LOCATED),regime_juridico_desconhecido | sem assinatura confiável — confiança temporal reduzida | ausencia_de_apostila_nao_prova_inexistencia_nem_existencia_de_reajuste | regime_nao_provavel_ainda,edital | aviso_de_licitacao | termo_de_referencia | projeto_basico | contrato | ato_de_autorizacao | parecer_juridico | fundamento_legal_no_processo | numero_e_ano_contratacao_originaria | clausula_reajuste | data_base_orcamento_estimado | indice_ou_formula | medicoes | apostilas | memoria_reajuste | texto_oficial_contrato_edital
8,POTENTIAL_ADJUSTMENT_SIGNAL,LEGAL_REGIME_UNKNOWN,79.0,17.5,61.6,52.46,54594915000100,CONSORCIO THERVAR,ES,Vitória,PREFEITURA MUNICIPAL DE VITORIA,14792165000158-2-000168/2024,"EXECUÇÃO DE REFORMA E AMPLIAÇÃO DA UNIDADE BÁSICA DE SAÚDE DE JARDIM CAMBURI, LOCALIZADA À RUA BELMIRO TEIXEIRA PIMENTA, NO BAIRRO JARDIM CAMBURI, NO MUNICÍPIO DE VITORIA/ES.",6845000.0,TRANSITIONAL_REGIME_UNRESOLVED,False,False,,2024-04-19,inicio_vigencia,False,Marco inicio_vigencia=2024-04-19 há 837 dias sem assinatura confiável. Oportunidade de menor confiança temporal; não apresentar o proxy como data-base legal.,True,PROXY_PROSPECTION_ONLY,,,False,none,human_review_pending,claim_blocked,,,,Sinal comercial de possível maturidade anual em obra (edificacoes). Não constitui afirmação de crédito. Temporal=C_PROXY_PROBABLE.,"Não afirmar valor devido, inadimplemento, crédito constituído ou reajuste definitivamente não pago sem verificação documental completa e revisão humana registrada.",Triagem nacional: aprofundar se prioridade comercial alta.,obra_classificada_conf=0.76 | fornecedor_privado | obrigacao_financeira_potencialmente_aberta | regime_transicao_requer_documentos | marco_temporal_proxy_antigo | Objeto classificado como edificacoes (conf=0.76) | Interregno ≥12m na data-base efetiva (proxy:data_inicio) [TEMPORAL_CANDIDATE_BY_PROXY] | 1 evidências documentais (pipeline=DOCUMENT_URL_LOCATED),transitional_regime_unresolved | sem assinatura confiável — confiança temporal reduzida | ausencia_de_apostila_nao_prova_inexistencia_nem_existencia_de_reajuste | regime_nao_provavel_ainda,edital | aviso_de_licitacao | termo_de_referencia | projeto_basico | contrato | ato_de_autorizacao | parecer_juridico | fundamento_legal_no_processo | numero_e_ano_contratacao_originaria | clausula_reajuste | data_base_orcamento_estimado | indice_ou_formula | medicoes | apostilas | memoria_reajuste | texto_oficial_contrato_edital
11,POTENTIAL_ADJUSTMENT_SIGNAL,NOT_ELIGIBLE,56.0,15.0,79.4,51.1,11717635000120,CRUZ MATERIAIS DE CONSTRUÇÃO LTDA,PR,Rio Bonito do Iguaçu,PREFEITURA MUNICIPAL DE RIO BONITO DO IGUAÇU - PR,95587770000199-2-000048/2026,"Execução de obra de engenharia destinada à construção da Capela Mortuária Municipal com área de 521,00m², com recursos do Ministério da Integração e Desenvolvimento Regional / Sistema Nacional de Proteção e Defesa Civil - SINPDEC - Protocolo nº REC - PR 4122156-20251112-03.",1000000.0,UNKNOWN,False,False,,2025-04-30,data_publicacao,False,Marco data_publicacao=2025-04-30 há 461 dias sem assinatura confiável. Oportunidade de menor confiança temporal; não apresentar o proxy como data-base legal.,True,PROXY_PROSPECTION_ONLY,,,False,none,human_review_pending,claim_blocked,,,,Sinal comercial de possível maturidade anual em obra (obras infraestrutura). Não constitui afirmação de crédito. Temporal=C_PROXY_PROBABLE.,"Não afirmar valor devido, inadimplemento, crédito constituído ou reajuste definitivamente não pago sem verificação documental completa e revisão humana registrada.",Triagem nacional: aprofundar se prioridade comercial alta.,obra_classificada_conf=0.84 | fornecedor_privado | obrigacao_financeira_potencialmente_aberta | marco_temporal_proxy_antigo | Objeto classificado como obras_infraestrutura (conf=0.84) | 1 evidências documentais (pipeline=DOCUMENT_URL_LOCATED),regime_juridico_desconhecido | sem assinatura confiável — confiança temporal reduzida | ausencia_de_apostila_nao_prova_inexistencia_nem_existencia_de_reajuste | regime_nao_provavel_ainda,edital | aviso_de_licitacao | termo_de_referencia | projeto_basico | contrato | ato_de_autorizacao | parecer_juridico | fundamento_legal_no_processo | numero_e_ano_contratacao_originaria | clausula_reajuste | data_base_orcamento_estimado | indice_ou_formula | medicoes | apostilas | memoria_reajuste | texto_oficial_contrato_edital
19,POTENTIAL_ADJUSTMENT_SIGNAL,LEGAL_REGIME_UNKNOWN,75.0,17.5,56.0,48.42,37712407000151,DN ENGENHARIA VCA LTDA,BA,Itambé,MUNICÍPIO DE ITAMBÉ/BA,13743760000130-2-000233/2024,"[LICITANET] - [LICITANET] - Contratação de empresa para construção da Unidade de Saúde da Família Dr. Jorge de Souza Heine, na Avenida Macarani, S/N, no Bairro Sidney Pereira de Almeida, em Itambé – BA.",1598436.8,TRANSITIONAL_REGIME_UNRESOLVED,False,False,,2024-10-08,inicio_vigencia,False,Marco inicio_vigencia=2024-10-08 há 665 dias sem assinatura confiável. Oportunidade de menor confiança temporal; não apresentar o proxy como data-base legal.,True,PROXY_PROSPECTION_ONLY,,,False,none,human_review_pending,claim_blocked,,,,Sinal comercial de possível maturidade anual em obra (obras engenharia geral). Não constitui afirmação de crédito. Temporal=C_PROXY_PROBABLE.,"Não afirmar valor devido, inadimplemento, crédito constituído ou reajuste definitivamente não pago sem verificação documental completa e revisão humana registrada.",Triagem nacional: aprofundar se prioridade comercial alta.,obra_classificada_conf=0.60 | fornecedor_privado | obrigacao_financeira_potencialmente_aberta | regime_transicao_requer_documentos | marco_temporal_proxy_antigo | Objeto classificado como obras_engenharia_geral (conf=0.60) | Interregno ≥12m na data-base efetiva (proxy:data_inicio) [TEMPORAL_CANDIDATE_BY_PROXY] | 1 evidências documentais (pipeline=DOCUMENT_URL_LOCATED),transitional_regime_unresolved | sem assinatura confiável — confiança temporal reduzida | ausencia_de_apostila_nao_prova_inexistencia_nem_existencia_de_reajuste | regime_nao_provavel_ainda,edital | aviso_de_licitacao | termo_de_referencia | projeto_basico | contrato | ato_de_autorizacao | parecer_juridico | fundamento_legal_no_processo | numero_e_ano_contratacao_originaria | clausula_reajuste | data_base_orcamento_estimado | indice_ou_formula | medicoes | apostilas | memoria_reajuste | texto_oficial_contrato_edital
43,POTENTIAL_ADJUSTMENT_SIGNAL,LEGAL_REGIME_UNKNOWN,69.0,17.5,51.6,44.55,21831086000174,CIVIL PAVIMENTACOES LTDA,MG,Maripá de Minas,MUNICIPIO DE MARIPA DE MINAS,17724162000175-2-000001/2024,"Contratação de empresa especializada para fornecimento de massa asfáltica em CBUQ, emulsão asfáltica em RR1C sem transporte e serviço de aplicação em CBUQ.",600000.8,TRANSITIONAL_REGIME_UNRESOLVED,False,False,,2024-06-21,inicio_vigencia,False,Marco inicio_vigencia=2024-06-21 há 774 dias sem assinatura confiável. Oportunidade de menor confiança temporal; não apresentar o proxy como data-base legal.,True,PROXY_PROSPECTION_ONLY,,,False,none,human_review_pending,claim_blocked,,,,Sinal comercial de possível maturidade anual em obra (pavimentacao rodoviaria). Não constitui afirmação de crédito. Temporal=C_PROXY_PROBABLE.,"Não afirmar valor devido, inadimplemento, crédito constituído ou reajuste definitivamente não pago sem verificação documental completa e revisão humana registrada.",Triagem nacional: aprofundar se prioridade comercial alta.,obra_classificada_conf=0.76 | fornecedor_privado | obrigacao_financeira_potencialmente_aberta | regime_transicao_requer_documentos | marco_temporal_proxy_antigo | Objeto classificado como pavimentacao_rodoviaria (conf=0.76) | Interregno ≥12m na data-base efetiva (proxy:data_inicio) [TEMPORAL_CANDIDATE_BY_PROXY] | 1 evidências documentais (pipeline=DOCUMENT_URL_LOCATED),transitional_regime_unresolved | sem assinatura confiável — confiança temporal reduzida | ausencia_de_apostila_nao_prova_inexistencia_nem_existencia_de_reajuste | regime_nao_provavel_ainda,edital | aviso_de_licitacao | termo_de_referencia | projeto_basico | contrato | ato_de_autorizacao | parecer_juridico | fundamento_legal_no_processo | numero_e_ano_contratacao_originaria | clausula_reajuste | data_base_orcamento_estimado | indice_ou_formula | medicoes | apostilas | memoria_reajuste | texto_oficial_contrato_edital
97,POTENTIAL_ADJUSTMENT_SIGNAL,NOT_ELIGIBLE,54.0,15.0,61.6,41.6,30662520000120,MJR ENGENHARIA E CONSTRUCAO CIVIL LTDA,RO,Machadinho D'Oeste,Fundo Municipal de Saúde,19047937000140-2-000032/2025,"Contratação de Empresa Especializada em Construção Civil para executar a Construção do Hospital Municipal de Machadinho D ‘Oeste, situado na RO 133 com Avenida Jorge Teixeira, no município de Machadinho D’Oeste, que atenderá a Secretaria Municipal de Saúde – SEMUSA",3943731.65,UNKNOWN,False,False,,2023-11-16,data_publicacao,False,Marco data_publicacao=2023-11-16 há 992 dias sem assinatura confiável. Oportunidade de menor confiança temporal; não apresentar o proxy como data-base legal.,True,PROXY_PROSPECTION_ONLY,,,False,none,human_review_pending,claim_blocked,,,,Sinal comercial de possível maturidade anual em obra (obras engenharia geral). Não constitui afirmação de crédito. Temporal=C_PROXY_PROBABLE.,"Não afirmar valor devido, inadimplemento, crédito constituído ou reajuste definitivamente não pago sem verificação documental completa e revisão humana registrada.",Triagem nacional: aprofundar se prioridade comercial alta.,obra_classificada_conf=0.76 | fornecedor_privado | obrigacao_financeira_potencialmente_aberta | marco_temporal_proxy_antigo | Objeto classificado como obras_engenharia_geral (conf=0.76) | 1 evidências documentais (pipeline=DOCUMENT_URL_LOCATED),regime_juridico_desconhecido | sem assinatura confiável — confiança temporal reduzida | ausencia_de_apostila_nao_prova_inexistencia_nem_existencia_de_reajuste | regime_nao_provavel_ainda,edital | aviso_de_licitacao | termo_de_referencia | projeto_basico | contrato | ato_de_autorizacao | parecer_juridico | fundamento_legal_no_processo | numero_e_ano_contratacao_originaria | clausula_reajuste | data_base_orcamento_estimado | indice_ou_formula | medicoes | apostilas | memoria_reajuste | texto_oficial_contrato_edital
119,POTENTIAL_ADJUSTMENT_SIGNAL,LEGAL_REGIME_UNKNOWN,69.0,17.5,36.6,40.57,27864869000130,DW COMERCIO E SERVICOS LTDA,RR,Boa Vista,FUNDAÇÃO DE EDU. TUR. ESPORTE E CULTURA - RR,05607916000128-2-000062/2025,"Contratação  de  empresa  especializada  para  o  serviço  de fornecimento  de  locação  de  decoração  e  ambientação  temática,  para  atender  os  eventos vindouros  e necessidades da Fundação de Educação Turismo Esportes e Cultura de Boa Vista  – FETEC",234197.0,UNKNOWN,False,False,,2025-07-04,inicio_vigencia,False,Marco inicio_vigencia=2025-07-04 há 396 dias sem assinatura confiável. Oportunidade de menor confiança temporal; não apresentar o proxy como data-base legal.,True,PROXY_PROSPECTION_ONLY,,,False,none,human_review_pending,claim_blocked,,,,Sinal comercial de possível maturidade anual em obra (obras engenharia geral). Não constitui afirmação de crédito. Temporal=C_PROXY_PROBABLE.,"Não afirmar valor devido, inadimplemento, crédito constituído ou reajuste definitivamente não pago sem verificação documental completa e revisão humana registrada.",Triagem nacional: aprofundar se prioridade comercial alta.,obra_classificada_conf=0.76 | fornecedor_privado | obrigacao_financeira_potencialmente_aberta | marco_temporal_proxy_antigo | Objeto classificado como obras_engenharia_geral (conf=0.76) | Interregno ≥12m na data-base efetiva (proxy:data_inicio) [TEMPORAL_CANDIDATE_BY_PROXY] | 1 evidências documentais (pipeline=DOCUMENT_URL_LOCATED),regime_juridico_desconhecido | sem assinatura confiável — confiança temporal reduzida | ausencia_de_apostila_nao_prova_inexistencia_nem_existencia_de_reajuste | regime_nao_provavel_ainda,edital | aviso_de_licitacao | termo_de_referencia | projeto_basico | contrato | ato_de_autorizacao | parecer_juridico | fundamento_legal_no_processo | numero_e_ano_contratacao_originaria | clausula_reajuste | data_base_orcamento_estimado | indice_ou_formula | medicoes | apostilas | memoria_reajuste | texto_oficial_contrato_edital
