recommendation,internal_ranking,confidence,dimensions,hard_blockers,missing_information,positive_factors,risks,conditions_to_change,official_evidence,profile_id,profile_version,profile_hash,freshness,data_semantics,alerts,ranking_score,rules,opportunity_id,id,source_id,orgao_nome,orgao_cnpj,objeto,modalidade,valor_estimado,status_canonico,data_encerramento,link_edital,source,uf,municipio,dim_data_confidence,dim_client_fit,dim_technical_fit,dim_commercial_fit,dim_operational_fit,dim_temporal_fit
NÃO_PARTICIPAR,NO_GO,HIGH,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 100, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_url"", ""official_reconfirm_ok""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 10, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 10, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 25, ""label"": ""fit comercial"", ""notes"": [""abaixo_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""client_object_fit"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Possui edital e anexos"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Modalidade não competitiva (dispensa, inexigibilidade)"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)"", ""client_fit=10 ≤ discard_max_client_fit=20 (objeto sem aderência ao perfil Extra)""]","[""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=38918706000452026"", ""timestamp"": ""2026-07-19T22:11:30Z"", ""status_observed"": ""open"", ""http_status"": 200, ""outcome"": ""ok""}, {""kind"": ""source_url"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=38918706000452026"", ""source"": ""pncp""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,reconfirmed,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""ok""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",35,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:documentos_completos"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:modalidade_nao_competitiva"", ""POLICY:profile_incomplete_demote_go"", ""POLICY:client_fit_below_discard_threshold""]",169,169,82513045000124-1-000014/2026,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO DE SANTA CATARINA,82513045000124,"Contratação de empresa especializada na prestação de serviço de transporte (mudança comercial) , na modalidade terrestre, para transportar mobiliários, equipamentos, documentos, materiais de expediente, miudezas e demais bens patrimoniais pertencentes ao Conselho Regional de Medicina Veterinária do Estado de Santa Catarina– CRMVSC",Dispensa,20130.55,open,2026-07-20 00:00:00+00:00,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=38918706000452026,pncp,SC,Florianópolis,100,10,10,25,70,40
NÃO_PARTICIPAR,NO_GO,HIGH,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 100, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_url"", ""official_reconfirm_ok""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 10, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 10, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""client_object_fit"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Possui edital e anexos"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Publicação com mais de 60 dias"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)"", ""client_fit=10 ≤ discard_max_client_fit=20 (objeto sem aderência ao perfil Extra)""]","[""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45323005904412025"", ""timestamp"": ""2026-07-19T22:11:30Z"", ""status_observed"": ""open"", ""http_status"": 200, ""outcome"": ""ok""}, {""kind"": ""source_url"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45323005904412025"", ""source"": ""pncp""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,reconfirmed,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""ok""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",35,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:documentos_completos"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:publicacao_antiga"", ""POLICY:profile_incomplete_demote_go"", ""POLICY:client_fit_below_discard_threshold""]",6,6,83169623000110-1-000429/2025,MUNICIPIO DE JOINVILLE,83169623000110,"Contratação de empresa para realização dos serviços de manutenção preventiva, corretiva e limpeza de espelhos d'água e fontanários (chafariz/splash/ fonte interativa)",Pregão - Eletrônico,2028000.00,open,2026-07-20 00:00:00+00:00,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45323005904412025,pncp,SC,Joinville,100,10,10,55,70,40
NÃO_PARTICIPAR,NO_GO,HIGH,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 95, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_reconfirm_ok""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 10, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 10, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""client_object_fit"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)"", ""client_fit=10 ≤ discard_max_client_fit=20 (objeto sem aderência ao perfil Extra)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/82577636000165"", ""timestamp"": ""2026-07-19T22:11:31Z"", ""status_observed"": ""open"", ""http_status"": 200, ""outcome"": ""ok""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,reconfirmed,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""ok""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",35,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""POLICY:profile_incomplete_demote_go"", ""POLICY:client_fit_below_discard_threshold""]",286,286,82577636000165-1-000104/2026,MUNICIPIO DE TIJUCAS,82577636000165,"Contratação de empresa especializada para fornecimento de materiais e execução dos serviços de implantaçao de praça pública, localizada na Rua Luiz Feller nº 282 (loteamento Feller I), bairro Joáia, da Secretaria Municipal de Obras, Transporte e Serviços Públicos, do município de Tijucas/SC",Concorrência - Eletrônica,451642.78,open,2026-07-20 00:00:00+00:00,,pncp,SC,Tijucas,95,10,10,55,70,40
NÃO_PARTICIPAR,NO_GO,HIGH,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 100, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_url"", ""official_reconfirm_ok""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 10, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 10, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 25, ""label"": ""fit comercial"", ""notes"": [""abaixo_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""client_object_fit"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Possui edital e anexos"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Modalidade não competitiva (dispensa, inexigibilidade)"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)"", ""client_fit=10 ≤ discard_max_client_fit=20 (objeto sem aderência ao perfil Extra)""]","[""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=15851606001672026"", ""timestamp"": ""2026-07-19T22:11:31Z"", ""status_observed"": ""open"", ""http_status"": 200, ""outcome"": ""ok""}, {""kind"": ""source_url"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=15851606001672026"", ""source"": ""pncp""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,reconfirmed,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""ok""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",35,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:documentos_completos"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:modalidade_nao_competitiva"", ""POLICY:profile_incomplete_demote_go"", ""POLICY:client_fit_below_discard_threshold""]",170,170,11402887000160-1-000057/2026,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA",11402887000160,SERVIÇO DE SONDAGEM À PERCUSSÃO COM ENSAIO SPT (STANDARD PENETRATION TEST) PARA CARACTERIZAÇÃO DO SOLO NO CÂMPUS LAGES.,Dispensa,23352.02,open,2026-07-20 00:00:00+00:00,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=15851606001672026,pncp,SC,Florianópolis,100,10,10,25,70,40
NÃO_PARTICIPAR,NO_GO,HIGH,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 95, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_reconfirm_ok""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 10, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 10, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""client_object_fit"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)"", ""client_fit=10 ≤ discard_max_client_fit=20 (objeto sem aderência ao perfil Extra)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/83102293000145"", ""timestamp"": ""2026-07-19T22:11:31Z"", ""status_observed"": ""open"", ""http_status"": 200, ""outcome"": ""ok""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,reconfirmed,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""ok""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",35,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""POLICY:profile_incomplete_demote_go"", ""POLICY:client_fit_below_discard_threshold""]",348,348,83102293000145-1-000253/2026,MUNICIPIO DE CAMBORIU,83102293000145,"CONCORRÊNCIA ELETRÔNICA PARA CONTRATAÇÃO DE SERVIÇOS DE OBRA E ENGENHARIA COM FORNECIMENTO DE MATERIAIS E MÃO DE OBRA, DESTINADOS À EXECUÇÃO DE MURO DE CONTENÇÃO ATIRANTADO ENTRE AS RUAS BRINCO DE PRINCESA E VIOLETA, NO BAIRRO MONTE ALEGRE, NO MUNICÍPIO DE CAMBORIÚ/SC CONFORME MEMORIAL DESCRITIVO, ESTUDO TÉCNICO PRELIMINAR E TERMO DE REFERÊNCIA.",Concorrência - Eletrônica,3314722.10,open,2026-07-20 00:00:00+00:00,,pncp,SC,Camboriú,95,10,10,55,70,40
NÃO_PARTICIPAR,NO_GO,HIGH,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 60, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""reconfirm_error""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 10, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 10, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""client_object_fit"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)"", ""client_fit=10 ≤ discard_max_client_fit=20 (objeto sem aderência ao perfil Extra)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/82916800000111"", ""timestamp"": ""2026-07-19T22:11:31Z"", ""status_observed"": null, ""http_status"": null, ""outcome"": ""error""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,error,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""error""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",35,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""POLICY:profile_incomplete_demote_go"", ""POLICY:client_fit_below_discard_threshold""]",330,330,82916800000111-1-000243/2026,MUNICIPIO DE ICARA,82916800000111,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE PAVIMENTAÇÃO COM LAJOTAS DA RUA WALDEMAR NAPOLEÃO DE SOUZA NO BAIRRO RIO DOS ANJOS, CONFORME PROJETOS, MEMORIAIS DESCRITIVOS, ESPECIFICAÇÕES TÉCNICAS, PLANILHAS ORÇAMENTÁRIAS E DEMAIS DOCUMENTOS TÉCNICOS QUE INTEGRARÃO O PROCESSO.",Concorrência - Eletrônica,269723.56,open,2026-07-20 00:00:00+00:00,,pncp,SC,Içara,60,10,10,55,70,40
NÃO_PARTICIPAR,NO_GO,HIGH,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 60, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""reconfirm_error""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 10, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 10, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""client_object_fit"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)"", ""client_fit=10 ≤ discard_max_client_fit=20 (objeto sem aderência ao perfil Extra)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/83102384000180"", ""timestamp"": ""2026-07-19T22:11:32Z"", ""status_observed"": null, ""http_status"": null, ""outcome"": ""error""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,error,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""error""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",35,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""POLICY:profile_incomplete_demote_go"", ""POLICY:client_fit_below_discard_threshold""]",105,105,83102384000180-1-000180/2026,MUNICIPIO DE CANOINHAS,83102384000180,Solicitação de licitação para contratação de empresa para o fornecimento de 15 serventes para serviços gerais e braçais para a secretaria municipal de meio ambiente.,Pregão - Eletrônico,885952.20,open,2026-07-20 00:00:00+00:00,,pncp,SC,Canoinhas,60,10,10,55,70,40
