recommendation,internal_ranking,confidence,dimensions,hard_blockers,missing_information,positive_factors,risks,conditions_to_change,official_evidence,profile_id,profile_version,profile_hash,freshness,data_semantics,alerts,ranking_score,rules,opportunity_id,id,source_id,orgao_nome,orgao_cnpj,objeto,modalidade,valor_estimado,status_canonico,data_encerramento,link_edital,source,uf,municipio,dim_data_confidence,dim_client_fit,dim_technical_fit,dim_commercial_fit,dim_operational_fit,dim_temporal_fit
REVIEW,REVIEW,LOW,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 80, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""no_official_reconfirm""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 40, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 40, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Modalidade não competitiva (dispensa, inexigibilidade)"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/08345495000100"", ""timestamp"": ""2026-07-19T21:53:23Z"", ""status_observed"": ""open"", ""http_status"": null, ""outcome"": ""skipped_offline_fixture""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,skipped_offline_fixture,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""skipped_offline_fixture""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",69,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""NEGATIVE:modalidade_nao_competitiva"", ""POLICY:profile_incomplete_demote_go""]",177,177,08345495000100-1-000024/2026,FUNDO MUNICIPAL DE SAUDE DE ARAQUARI - SC,08345495000100,"Contratação emergencial de instituição para a prestação de serviços especializados de saúde, compreendendo consultas médicas especializadas, procedimentos, exames diagnósticos, emissão de laudos, atendimentos fisioterapêuticos e demais serviços de apoio necessários ao atendimento dos usuários do Sistema Único de Saúde no Centro de Especialidades Municipal e na Clínica de Fisioterapia Léa Maria Krelling, no Município de Araquari/SC, conforme condições e exigência estabelecidas no Termo de Referência.",Dispensa,756151.02,open,2026-07-20 00:00:00+00:00,,pncp,SC,Araquari,80,40,40,55,70,40
REVIEW,REVIEW,LOW,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 80, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""no_official_reconfirm""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 40, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 40, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 25, ""label"": ""fit comercial"", ""notes"": [""abaixo_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Modalidade não competitiva (dispensa, inexigibilidade)"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/11430842000108"", ""timestamp"": ""2026-07-19T21:53:23Z"", ""status_observed"": ""open"", ""http_status"": null, ""outcome"": ""skipped_offline_fixture""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,skipped_offline_fixture,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""skipped_offline_fixture""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",69,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""NEGATIVE:modalidade_nao_competitiva"", ""POLICY:profile_incomplete_demote_go""]",174,174,11430842000108-1-000018/2026,FUNDO MUNICIPAL DE SAUDE DE CERRO NEGRO,11430842000108,Contratação de empresa para revisão da conservadora de vacinas a fim de garantir o adequado funcionamento do equipamento e o cumprimento das exigências da ANVISA. Proc. Administrativo 498/2026,Dispensa,1100.00,open,2026-07-20 00:00:00+00:00,,pncp,SC,Cerro Negro,80,40,40,25,70,40
REVIEW,REVIEW,LOW,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 80, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""no_official_reconfirm""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 40, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 40, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/83102343000194"", ""timestamp"": ""2026-07-19T21:53:23Z"", ""status_observed"": ""open"", ""http_status"": null, ""outcome"": ""skipped_offline_fixture""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,skipped_offline_fixture,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""skipped_offline_fixture""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",69,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""POLICY:profile_incomplete_demote_go""]",120,120,83102343000194-1-000137/2026,MUNICIPIO DE BRUSQUE,83102343000194,REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE SERVIÇO DE CHAVEIRO.,Pregão - Eletrônico,515556.45,open,2026-07-20 00:00:00+00:00,,pncp,SC,Brusque,80,40,40,55,70,40
REVIEW,REVIEW,LOW,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 90, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_url"", ""no_official_reconfirm""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 60, ""label"": ""aderência ao cliente"", ""notes"": [""termos_aderentes:1""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 60, ""label"": ""fit técnico"", ""notes"": [""termos_aderentes:1""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Possui edital e anexos"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)""]","[""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://www.portaldecompraspublicas.com.br/processos/SC/Prefeitura-Municipal-de-Palma-Sola-1694/CPMD-49-2026-2026-492584"", ""timestamp"": ""2026-07-19T21:53:23Z"", ""status_observed"": ""open"", ""http_status"": null, ""outcome"": ""skipped_offline_fixture""}, {""kind"": ""source_url"", ""url"": ""https://www.portaldecompraspublicas.com.br/processos/SC/Prefeitura-Municipal-de-Palma-Sola-1694/CPMD-49-2026-2026-492584"", ""source"": ""pncp""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,skipped_offline_fixture,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""skipped_offline_fixture""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",69,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:documentos_completos"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""POLICY:profile_incomplete_demote_go""]",357,357,83028639000102-1-000104/2026,MUNICIPIO DE PALMA SOLA,83028639000102,"[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AMPLIAÇÃO E REFORMA NAS UNIDADES ESCOLARES: CENTRO EDUCACIONAL FADA MADRINHA, LOCALIZADA NO BAIRRO PALMARES, JARDIM DE INFÂNCIA MENINO DEUS, LOCALIZADA CENTRO E NÚCLEO DE ENSINO FUNDAMENTAL CASTRO ALVES, LOCALIZADA NA LINHA BRASIL, EM CONFORMIDADE COM OS PROJETOS, MEMORIAL DESCRITIVO, PLANILHA ORÇAMENTÁRIA, CRONOGRAMA FÍSICO-FINANCEIRO, ART E DEMAIS DOCUMENTOS ANEXOS AO EDITAL DE LICITAÇÃO.",Concorrência - Eletrônica,382437.16,open,2026-07-20 00:00:00+00:00,https://www.portaldecompraspublicas.com.br/processos/SC/Prefeitura-Municipal-de-Palma-Sola-1694/CPMD-49-2026-2026-492584,pncp,SC,Palma Sola,90,60,60,55,70,40
REVIEW,REVIEW,LOW,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 90, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_url"", ""no_official_reconfirm""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 40, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 40, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 25, ""label"": ""fit comercial"", ""notes"": [""abaixo_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Possui edital e anexos"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Modalidade não competitiva (dispensa, inexigibilidade)"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)""]","[""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=78534406000452026"", ""timestamp"": ""2026-07-19T21:53:23Z"", ""status_observed"": ""open"", ""http_status"": null, ""outcome"": ""skipped_offline_fixture""}, {""kind"": ""source_url"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=78534406000452026"", ""source"": ""pncp""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,skipped_offline_fixture,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""skipped_offline_fixture""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",69,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:documentos_completos"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:modalidade_nao_competitiva"", ""POLICY:profile_incomplete_demote_go""]",171,171,00394502000144-1-007841/2026,COMANDO DA MARINHA,00394502000144,Aquisição de medicamento conforme especificação no Termo de Referência,Dispensa,17229.15,open,2026-07-20 00:00:00+00:00,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=78534406000452026,pncp,SC,Itajaí,90,40,40,25,70,40
REVIEW,REVIEW,LOW,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 90, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""official_url"", ""no_official_reconfirm""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 40, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 40, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 25, ""label"": ""fit comercial"", ""notes"": [""abaixo_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Possui edital e anexos"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Modalidade não competitiva (dispensa, inexigibilidade)"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)""]","[""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=15851606001672026"", ""timestamp"": ""2026-07-19T21:53:23Z"", ""status_observed"": ""open"", ""http_status"": null, ""outcome"": ""skipped_offline_fixture""}, {""kind"": ""source_url"", ""url"": ""https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=15851606001672026"", ""source"": ""pncp""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,skipped_offline_fixture,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""skipped_offline_fixture""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",69,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:documentos_completos"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:modalidade_nao_competitiva"", ""POLICY:profile_incomplete_demote_go""]",170,170,11402887000160-1-000057/2026,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA",11402887000160,SERVIÇO DE SONDAGEM À PERCUSSÃO COM ENSAIO SPT (STANDARD PENETRATION TEST) PARA CARACTERIZAÇÃO DO SOLO NO CÂMPUS LAGES.,Dispensa,23352.02,open,2026-07-20 00:00:00+00:00,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=15851606001672026,pncp,SC,Florianópolis,90,40,40,25,70,40
REVIEW,REVIEW,LOW,"{""data_confidence"": {""name"": ""data_confidence"", ""score"": 80, ""label"": ""confiança dos dados"", ""notes"": [""status_open"", ""no_official_reconfirm""]}, ""client_fit"": {""name"": ""client_fit"", ""score"": 40, ""label"": ""aderência ao cliente"", ""notes"": [""objeto_sem_match_direto""]}, ""technical_fit"": {""name"": ""technical_fit"", ""score"": 40, ""label"": ""fit técnico"", ""notes"": [""objeto_sem_match_direto""]}, ""commercial_fit"": {""name"": ""commercial_fit"", ""score"": 55, ""label"": ""fit comercial"", ""notes"": [""dentro_faixa_soft"", ""perfil_comercial_pendente""]}, ""operational_fit"": {""name"": ""operational_fit"", ""score"": 70, ""label"": ""fit operacional"", ""notes"": [""dentro_raio""]}, ""temporal_fit"": {""name"": ""temporal_fit"", ""score"": 40, ""label"": ""fit temporal"", ""notes"": [""prazo_urgente""]}}",[],"[""apetite_consorcios"", ""capacidade_garantia"", ""capacidade_simultanea"", ""capital_giro"", ""cats_atestados"", ""certidoes"", ""contratos_atuais"", ""equipamentos"", ""equipe"", ""link_edital"", ""margem_minima"", ""risco_aceitavel""]","[""Status confirmado como aberto"", ""Órgão conhecido (match com sc_public_entities)"", ""Valor estimado em faixa realista (R$ 10K–R$ 50M)"", ""Dentro do raio de 200 km de Florianópolis"", ""Fonte oficial com boa reputação"", ""Todos os campos obrigatórios preenchidos""]","[""Sem link para edital"", ""Perfil Extra incompleto — GO rebaixado a REVIEW (campos: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes, margem_minima, risco_aceitavel)""]","[""Disponibilizar link oficial do edital e reconfirmar status"", ""Completar campos críticos do perfil Extra: capital_giro, capacidade_simultanea, cats_atestados, equipe, equipamentos, certidoes"", ""Reconfirmar status em fonte oficial com resposta ok""]","[{""kind"": ""official_reconfirm"", ""source"": ""pncp"", ""url"": ""https://pncp.gov.br/app/editais/11888327000168"", ""timestamp"": ""2026-07-19T21:53:23Z"", ""status_observed"": ""open"", ""http_status"": null, ""outcome"": ""skipped_offline_fixture""}]",extra_construtora,2,db621d0de72e523f9a821430dfdd5326c7498b5646a13481e6cc7657fb488aa1,skipped_offline_fixture,"{""valor_tipo"": ""valor_total_estimado_informado_pelo_pncp"", ""valor_nao_e_pago"": true, ""status_canonico"": ""open"", ""reconfirm_outcome"": ""skipped_offline_fixture""}","[""Recomendação de triagem — não é garantia de vitória nem substitui análise jurídica, contábil ou técnica final."", ""Scores e dimensões não são probabilidade de vitória."", ""valor_estimado ≠ valor homologado ≠ valor pago."", ""Perfil incompleto (11 críticos) — decisões conservadoras.""]",69,"[""POSITIVE:status_open"", ""POSITIVE:orgao_conhecido"", ""POSITIVE:valor_realista"", ""POSITIVE:dentro_raio"", ""POSITIVE:fonte_confiavel"", ""POSITIVE:dados_completos"", ""NEGATIVE:sem_edital"", ""POLICY:profile_incomplete_demote_go""]",119,119,11888327000168-1-000003/2026,FUNDO MUNICIPAL DE SAUDE DE SAO DOMINGOS,11888327000168,Aquisição de aparelhos e equipamentos destinados à estruturação da Academia Municipal de Saúde do Município de São Domingos – Santa Catarina.,Pregão - Eletrônico,215285.41,open,2026-07-20 00:00:00+00:00,,pncp,SC,São Domingos,80,40,40,55,70,40
