entity_id,source,capability,decision,justification,validated_at,decision_source,role,blockers
13102858,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
13102858,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
13102858,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
13102858,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
13102858,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
13102858,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
16708223,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
16708223,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
16708223,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
16708223,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
16708223,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
16708223,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
16708223,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
16708223,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
16708223,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
16708223,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
16708223,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
16708223,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
16708223,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
16708223,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
16708223,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
16708223,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
16708223,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
16708223,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
16708223,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
16708223,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
16708223,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
16708223,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
18600048,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
18600048,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
18600048,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
18600048,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
18600048,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
18600048,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
18600048,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
18600048,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
18600048,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
18600048,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
18600048,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
18600048,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
18600048,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
18600048,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
18600048,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
18600048,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
18600048,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
18600048,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
18600048,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
18600048,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
18600048,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
18600048,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
29470098,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
29470098,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
29470098,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
29470098,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
29470098,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
29470098,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
29470098,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
29470098,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
29470098,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
29470098,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
29470098,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
29470098,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
29470098,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
29470098,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
29470098,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
29470098,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
29470098,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
29470098,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
29470098,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
29470098,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
29470098,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
29470098,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
45084018,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
45084018,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
45084018,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
45084018,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
45084018,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
45084018,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
45084018,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
45084018,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
45084018,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
45084018,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
45084018,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
45084018,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
45084018,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
45084018,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
45084018,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
45084018,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
45084018,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
45084018,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
45084018,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
45084018,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
45084018,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
45084018,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
56992840,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
56992840,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
56992840,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
56992840,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
56992840,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
56992840,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
56992840,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
56992840,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
56992840,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
56992840,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
56992840,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
56992840,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
56992840,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
56992840,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
56992840,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
56992840,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
56992840,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
56992840,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
56992840,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
56992840,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
56992840,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
56992840,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
80987423,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
80987423,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
80987423,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
80987423,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
80987423,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80987423,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
80987423,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80987423,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
80987423,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
80987423,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
80987423,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
80987423,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
80987423,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
80987423,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
80987423,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80987423,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80987423,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80987423,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
80987423,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
80987423,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
80987423,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
80987423,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
82836057,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82836057,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82836057,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
82836057,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
82836057,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82836057,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
82836057,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82836057,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
82836057,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82836057,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
82836057,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
82836057,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82836057,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
82836057,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
82836057,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82836057,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82836057,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82836057,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
82836057,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
82836057,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
82836057,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
82836057,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
03749731,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03749731,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03749731,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
03749731,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
03749731,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03749731,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
03749731,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03749731,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
03749731,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03749731,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
03749731,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
03749731,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03749731,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
03749731,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
03749731,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03749731,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03749731,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03749731,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
03749731,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
03749731,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
03749731,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
03749731,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
10932441,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
10932441,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
10932441,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
10932441,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
10932441,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
10932441,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
10932441,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
10932441,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
10932441,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
10932441,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
10932441,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
10932441,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
