aderencia,aditivos_aplicados,confianca,contratado,contratado_cnpj,in_window,inicio,limitacoes,objeto,orgao,relicitacao,sector_classification,segmento,termino_efetivo,termino_fonte,termino_tipo,termino_verificado_em,valor,valor_semantica
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,AACS ENGENHARIA E EMPREEDIMENTOS LTDA,15082833000116,True,2026-03-24,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Contratação de empresa especializada para a execução de obras de drenagem pluvial e pavimentação asfáltica na Rua do Peixe, contemplando o Trecho I.",Departamento de Obras Públicas,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""pavimentacao"", ""asfalto"", ""drenagem""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""pavimentacao"", ""reason"": ""objeto de engenharia aderente (pos=1.27)"", ""confidence"": 0.9675, ""textual_evidence"": ""Contratação de empresa especializada para a execução de obras de drenagem pluvial e pavimentação asfáltica na Rua do Peixe, contemplando o Trecho I."", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",pavimentacao,2026-10-24,pncp_supplier_contracts,CONTRATUAL,2026-07-23,1014900.0,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,I L AZEVEDO ENGENHARIA LTDA,29383128000163,True,2025-10-29,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Prestação  de  serviços  de engenharia para execução de    manutenção    predial corretiva     e     preventiva, contemplando  os  serviços de   manutenção   elétrica, civil,  hidráulica  e sistema preventivo  contra  incêndio no Blaco   B   do   Centro Administrativo   da   SSP localizado   na Av.IvoSilveira,nº1521,Bloco B, BairroCapoeiras,Florianópolis-CEP:88085-000.",Unidade Administrativa,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""manutencao_predial"", ""obra_engenharia""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""obras_civis"", ""subcategory"": ""obras_civis"", ""reason"": ""objeto de engenharia aderente (pos=0.83)"", ""confidence"": 0.8575, ""textual_evidence"": ""Prestação  de  serviços  de engenharia para execução de    manutenção    predial corretiva     e     preventiva, contemplando  os  serviços de   manutenção   elétrica, civil,  hidráulica  e sistema preventivo  contra  incêndio no Blaco   B   do   Centro Administrativo   da   SSP …"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",obras_civis,2026-10-24,pncp_supplier_contracts,CONTRATUAL,2026-07-23,416423.27,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,I L AZEVEDO ENGENHARIA LTDA,29383128000163,True,2025-10-29,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Prestação  de  serviços  de engenharia para execução de    manutenção    predial corretiva     e     preventiva, contemplando  os  serviços de   manutenção   elétrica, civil,  hidráulica  e sistema preventivo  contra  incêndio no Blaco   B   do   Centro Administrativo   da   SSP localizado   na Av.IvoSilveira,nº1521,Bloco B, BairroCapoeiras,Florianópolis-CEP:88085-000.",Unidade Administrativa,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""manutencao_predial"", ""obra_engenharia""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""obras_civis"", ""subcategory"": ""obras_civis"", ""reason"": ""objeto de engenharia aderente (pos=0.83)"", ""confidence"": 0.8575, ""textual_evidence"": ""Prestação  de  serviços  de engenharia para execução de    manutenção    predial corretiva     e     preventiva, contemplando  os  serviços de   manutenção   elétrica, civil,  hidráulica  e sistema preventivo  contra  incêndio no Blaco   B   do   Centro Administrativo   da   SSP …"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",obras_civis,2026-10-24,pncp_supplier_contracts,CONTRATUAL,2026-07-23,416423.27,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,HC ENGENHARIA LTDA,48760149000103,True,2026-04-24,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRAS DE ENGENHARIA PARA EXECUÇÃO DA REFORMA E ADEQUAÇÃO DA COBERTURA METÁLICA DO POSTO DE SAÚDE CENTRAL DE BELA VISTA DO TOLDO/SC E DEMAIS SERVIÇOS NECESSÁRIOS.,FUNDO MUNICIPAL DE SAUDE DE BELA VISTA DO TOLDO,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""obra_engenharia""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""obras_civis"", ""subcategory"": ""obras_civis"", ""reason"": ""objeto de engenharia aderente (pos=0.45)"", ""confidence"": 0.7625000000000001, ""textual_evidence"": ""CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRAS DE ENGENHARIA PARA EXECUÇÃO DA REFORMA E ADEQUAÇÃO DA COBERTURA METÁLICA DO POSTO DE SAÚDE CENTRAL DE BELA VISTA DO TOLDO/SC E DEMAIS SERVIÇOS NECESSÁRIOS."", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",obras_civis,2026-10-24,pncp_supplier_contracts,CONTRATUAL,2026-07-23,200802.32,CONTRATADO
ENGINEERING_REVIEW,[],BAIXA,CONSTRUTORA MONSANI LTDA,14567961000197,True,2026-02-24,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","contratação de empresa para execução das obras de construção de biblioteca e reforma de sala de aula na E.M.E.F. Frei Modesto, no município de Timbé do Sul/SC, tudo de conformidade com o projeto básico, projetos executivos, planilhas orçamentárias, memorial descritivo e demais documentos e anexos que integram este edital.",DEPARTAMENTO DE EDUCAÇÃO,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_REVIEW"", ""positive_terms"": [""projeto_engenharia""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""projetos_engenharia"", ""subcategory"": ""projetos"", ""reason"": ""projeto de engenharia/arquitetura — review de capacidade/CAT"", ""confidence"": 0.664, ""textual_evidence"": ""contratação de empresa para execução das obras de construção de biblioteca e reforma de sala de aula na E.M.E.F. Frei Modesto, no município de Timbé do Sul/SC, tudo de conformidade com o projeto básico, projetos executivos, planilhas orçamentárias, memorial descritivo e demais do…"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",projetos,2026-10-24,pncp_supplier_contracts,CONTRATUAL,2026-07-23,194400.0,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,PAVIPLAN PAVIMENTACAO LTDA.,03620927000112,True,2026-04-28,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Contratação de pessoa jurídica para a prestação de serviços de engenharia, com fornecimento de materiais e mão de obra, destinados à pavimentação asfáltica, incluindo serviços preliminares, terraplenagem, drenagem pluvial, obras complementares e sinalização viária, na Rua 283 – Irmãos Maristas, no Bairro Centro, com extensão total de 969,26 m (novecentos e sessenta e nove metros e vinte e seis centímetros), em conformidade com o Anexo I – Termo de Referência, projetos, memorial descritivo, pl...",Prefeitura Municipal de Jaraguá do Sul,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""terraplenagem"", ""pavimentacao"", ""asfalto"", ""drenagem""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""terraplenagem"", ""reason"": ""objeto de engenharia aderente (pos=1.72)"", ""confidence"": 0.99, ""textual_evidence"": ""Contratação de pessoa jurídica para a prestação de serviços de engenharia, com fornecimento de materiais e mão de obra, destinados à pavimentação asfáltica, incluindo serviços preliminares, terraplenagem, drenagem pluvial, obras complementares e sinalização viária, na Rua 283 – I…"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",terraplenagem,2026-10-25,pncp_supplier_contracts,CONTRATUAL,2026-07-23,919496.94,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,ECGT CONSTRUCOES LTDA,06907152000159,True,2026-03-25,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Contratação de empresa especializada no ramo da construção civil, em regime de empreitada por preço unitário, com fornecimento de materiais e mão de obra, para execução de serviços referentes a construção de edificação destinada ao quiosque na Prainha de Linha Bonita, Município de Itá/SC.",Departamento de Turismo,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""construcao_edificios""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""edificacoes"", ""subcategory"": ""edificacoes"", ""reason"": ""objeto de engenharia aderente (pos=0.45)"", ""confidence"": 0.7625000000000001, ""textual_evidence"": ""Contratação de empresa especializada no ramo da construção civil, em regime de empreitada por preço unitário, com fornecimento de materiais e mão de obra, para execução de serviços referentes a construção de edificação destinada ao quiosque na Prainha de Linha Bonita, Município d…"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",edificacoes,2026-10-25,pncp_supplier_contracts,CONTRATUAL,2026-07-23,332500.0,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,SUDOESTE CONSTRUÇÕES LTDA,64767020000175,True,2026-06-25,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","REF.: O PRESENTE PROCEDIMENTO LICITATÓRIO TEM POR OBJETIVO SELECIONAR A PROPOSTA MAIS VANTAJOSA PARA FUTURA E EVENTUAL A CONTRATAÇÃO DE EMPRESA DE ENGENHARIA ESPECIALIZADA PARA EXECUÇÃO DA REFORMA E REVITALIZAÇÃO DO CEMITÉRIO NA COMUNIDADE DE VILA SÃO CRISTÓVÃO, MUNICÍPIO DE SANTA ROSA DO SUL/SC, CONFORME AS ESPECIFICAÇÕES CONSTANTES NO EDITAL, CRONOGRAMA FÍSICO-FINANCEIRO, MEMORIAL DESCRITIVO, PLANILHA ORÇAMENTÁRIA, PROJETO E DEMAIS ANEXOS. (TE 0091/2026)",SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""infraestrutura_urbana""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""infraestrutura_urbana"", ""reason"": ""objeto de engenharia aderente (pos=0.38)"", ""confidence"": 0.745, ""textual_evidence"": ""REF.: O PRESENTE PROCEDIMENTO LICITATÓRIO TEM POR OBJETIVO SELECIONAR A PROPOSTA MAIS VANTAJOSA PARA FUTURA E EVENTUAL A CONTRATAÇÃO DE EMPRESA DE ENGENHARIA ESPECIALIZADA PARA EXECUÇÃO DA REFORMA E REVITALIZAÇÃO DO CEMITÉRIO NA COMUNIDADE DE VILA SÃO CRISTÓVÃO, MUNICÍPIO DE SANT…"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",infraestrutura_urbana,2026-10-25,pncp_supplier_contracts,CONTRATUAL,2026-07-23,200000.0,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,AEJ ENGENHARIA LTDA,54960587000100,True,2026-02-27,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Contratação  de serviços de engenharia para  execução  de manutenção predial corretiva e preventiva (via ARP 201/2025) para imóvel SIGEP 4765, sede administrativa da CODAM Criciúma, localizada na Rua José de Patta, 120, Centro, Criciúma/SC.",Diretoria do Arquivo Público,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""manutencao_predial"", ""obra_engenharia""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""obras_civis"", ""subcategory"": ""obras_civis"", ""reason"": ""objeto de engenharia aderente (pos=0.83)"", ""confidence"": 0.8575, ""textual_evidence"": ""Contratação  de serviços de engenharia para  execução  de manutenção predial corretiva e preventiva (via ARP 201/2025) para imóvel SIGEP 4765, sede administrativa da CODAM Criciúma, localizada na Rua José de Patta, 120, Centro, Criciúma/SC."", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",obras_civis,2026-10-25,pncp_supplier_contracts,CONTRATUAL,2026-07-23,139084.03,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,AEJ ENGENHARIA LTDA,54960587000100,True,2026-02-27,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Contratação  de serviços de engenharia para  execução  de manutenção predial corretiva e preventiva (via ARP 201/2025) para imóvel SIGEP 4765, sede administrativa da CODAM Criciúma, localizada na Rua José de Patta, 120, Centro, Criciúma/SC.",Instituto do Meio Ambiente do Estado de Santa Catarina,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""manutencao_predial"", ""obra_engenharia""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""obras_civis"", ""subcategory"": ""obras_civis"", ""reason"": ""objeto de engenharia aderente (pos=0.83)"", ""confidence"": 0.8575, ""textual_evidence"": ""Contratação  de serviços de engenharia para  execução  de manutenção predial corretiva e preventiva (via ARP 201/2025) para imóvel SIGEP 4765, sede administrativa da CODAM Criciúma, localizada na Rua José de Patta, 120, Centro, Criciúma/SC."", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",obras_civis,2026-10-25,pncp_supplier_contracts,CONTRATUAL,2026-07-23,139084.03,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,IMPERIAL EMPREENDIMENTOS LTDA,02645439000105,True,2026-05-29,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MÃO DE OBRA COM FORNECIMENTO DE MATERIAIS PARA EXECUÇÃO DE OBRA DE INFRAESTRUTURA URBANA - PAVIMENTAÇÃO COM PEDRAS IRREGULARES, NO TRECHO DA RUA GENERAL OSÓRIO, COM LARGURA DE RUA DE 15,00 METROS, TOTALIZANDO ÁREA DE 845,53 M², COM LARGURA MÉDIA DE PISTA DE ROLAMENTO DE 10,00 METROS E PASSEIO LATERAL DE 2,50 METROS CADA LADO, COM RECURSOS PRÓPRIOS, DE ACORDO COM OS PROJETOS, MEMORIAL DESCRITIVO, ORÇAMENTOS, CRONOGRAMA FÍSICO FINANCEIRO E DE...",FUNDO MUNICIPAL DE SAÚDE DE BELMONTE,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""infraestrutura_urbana"", ""pavimentacao""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""pavimentacao"", ""reason"": ""objeto de engenharia aderente (pos=0.83)"", ""confidence"": 0.8575, ""textual_evidence"": ""CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MÃO DE OBRA COM FORNECIMENTO DE MATERIAIS PARA EXECUÇÃO DE OBRA DE INFRAESTRUTURA URBANA - PAVIMENTAÇÃO COM PEDRAS IRREGULARES, NO TRECHO DA RUA GENERAL OSÓRIO, COM LARGURA DE RUA DE 15,00 METROS, TOTALIZANDO ÁREA DE 845,53 M²,…"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",pavimentacao,2026-10-25,pncp_supplier_contracts,CONTRATUAL,2026-07-23,119000.0,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,JM PRESTADORA DE SERVIÇOS E CONSTRUÇÃO LTDA,59022748000138,True,2026-04-29,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","CONTRATAÇÃO DE EMPRESA OBJETIVANDO A EXECUÇÃO DA REVITALIZAÇÃO DA PRAÇA FRIDOLINO SCHUEROFF NO BAIRRO PRESIDENTE VARGAS, CONTANDO COM CERCA DE 8.605 M² DE ÁREA CONSTRUÍDA APÓS AMPLIAÇÃO.",PREFEITURA MUNICIPAL DE IÇARA - SC,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""infraestrutura_urbana""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""infraestrutura_urbana"", ""reason"": ""objeto de engenharia aderente (pos=0.38)"", ""confidence"": 0.745, ""textual_evidence"": ""CONTRATAÇÃO DE EMPRESA OBJETIVANDO A EXECUÇÃO DA REVITALIZAÇÃO DA PRAÇA FRIDOLINO SCHUEROFF NO BAIRRO PRESIDENTE VARGAS, CONTANDO COM CERCA DE 8.605 M² DE ÁREA CONSTRUÍDA APÓS AMPLIAÇÃO."", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",infraestrutura_urbana,2026-10-26,pncp_supplier_contracts,CONTRATUAL,2026-07-23,115672.7,CONTRATADO
ENGINEERING_REVIEW,[],BAIXA,CONSTRUTORA FOSCARINI EIRELI,11517944000157,True,2025-10-28,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Serviços de manutenção predial preventiva, corretiva, bem como reformas prediais sem acréscimo de área construída, abrangendo as áreas civil, elétrica, hidráulica e de sistemas preventivos de combate a incêndio, em todas as unidades administrativas sob responsabilidade do Município de Concórdia.",Secretaria Municipal de Planejamento - SEPLAN,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_REVIEW"", ""positive_terms"": [""manutencao_predial""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""edificacoes"", ""subcategory"": ""manutencao_predial"", ""reason"": ""manutenção predial — engineering/review (escopo e CAT)"", ""confidence"": 0.633, ""textual_evidence"": ""Serviços de manutenção predial preventiva, corretiva, bem como reformas prediais sem acréscimo de área construída, abrangendo as áreas civil, elétrica, hidráulica e de sistemas preventivos de combate a incêndio, em todas as unidades administrativas sob responsabilidade do Municíp…"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",manutencao_predial,2026-10-27,pncp_supplier_contracts,CONTRATUAL,2026-07-23,3880000.0,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,C R ARTEFATOS DE CIMENTO LTDA,01650178000140,True,2025-06-27,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS DE PAVIMENTAÇÃO, DRENAGEM PLUVIAL, PASSEIO PÚBLICO E SINALIZAÇÃO VERTICAL NA RUA AUGUSTO CUGNIER",PREFEITURA MUNICIPAL DE ITAJAÍ - SC,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""pavimentacao"", ""drenagem""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""pavimentacao"", ""reason"": ""objeto de engenharia aderente (pos=0.87)"", ""confidence"": 0.8675, ""textual_evidence"": ""CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS DE PAVIMENTAÇÃO, DRENAGEM PLUVIAL, PASSEIO PÚBLICO E SINALIZAÇÃO VERTICAL NA RUA AUGUSTO CUGNIER"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",pavimentacao,2026-10-27,pncp_supplier_contracts,CONTRATUAL,2026-07-22,3269997.63,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,MILENIUM SOLUCOES E SERVICOS LTDA,05594191000180,True,2026-05-27,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","Contratação de empresa especializada para a execução de pavimentação em concreto rígido, drenagem pluvial e sinalização viária da Rua Prefeito August Heinrich Purnhagen, localizada no Bairro Universitário, Taió/SC, com extensão de 865,00 metros",Serviços Urbanos,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""pavimentacao"", ""drenagem""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""pavimentacao"", ""reason"": ""objeto de engenharia aderente (pos=0.87)"", ""confidence"": 0.8675, ""textual_evidence"": ""Contratação de empresa especializada para a execução de pavimentação em concreto rígido, drenagem pluvial e sinalização viária da Rua Prefeito August Heinrich Purnhagen, localizada no Bairro Universitário, Taió/SC, com extensão de 865,00 metros"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",pavimentacao,2026-10-27,pncp_supplier_contracts,CONTRATUAL,2026-07-23,1885100.0,CONTRATADO
ENGINEERING_HIGH_CONFIDENCE,[],BAIXA,F9 CONSTRUTORA LTDA,50032977000169,True,2025-10-28,"[""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""]","CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E MÃO DE OBRA PARA CONSTRUÇÃO DE PORTAL DE ENTRADA E REVITALIZAÇÃO DA RUA TRENTO, BAIRRO DIVINÉIA, NO MUNICÍPIO DE RIO DOS CEDROS/SC, EM CONFORMIDADE COM O PROJETO BÁSICO, MEMORIAL DESCRITIVO E DEMAIS ANEXOS DO EDITAL.",DIRETORIA DE TURISMO,"{""mode"": ""EVIDENCE_CLASS"", ""methodology"": ""sinais observáveis (histórico de re-licitação do órgão, objeto recorrente, aditivos próximos do fim); NÃO percentual fabricado"", ""signals"": [], ""probability_pct"": null, ""confidence"": ""BAIXA"", ""limitations"": [""Sem modelo validado retrospectivamente"", ""Sinais não são probabilidade""], ""fabricated_percent_forbidden"": true}","{""label"": ""ENGINEERING_HIGH_CONFIDENCE"", ""positive_terms"": [""infraestrutura_urbana"", ""projeto_engenharia""], ""negative_terms"": [], ""excluded_terms"": [], ""category"": ""infraestrutura"", ""subcategory"": ""infraestrutura_urbana"", ""reason"": ""objeto de engenharia aderente (pos=0.76)"", ""confidence"": 0.8400000000000001, ""textual_evidence"": ""CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E MÃO DE OBRA PARA CONSTRUÇÃO DE PORTAL DE ENTRADA E REVITALIZAÇÃO DA RUA TRENTO, BAIRRO DIVINÉIA, NO MUNICÍPIO DE RIO DOS CEDROS/SC, EM CONFORMIDADE COM O PROJETO …"", ""rule_version"": ""extra-sector-classifier/2.2.0"", ""sector_match"": true}",infraestrutura_urbana,2026-10-27,pncp_supplier_contracts,CONTRATUAL,2026-07-23,753000.0,CONTRATADO
