id,razao_social,cnpj_8,municipio,codigo_ibge,distancia_fk,raio_200km,has_opportunity_data
810,FUNDO DE TERRAS DO ESTADO DE SANTA CATARINA,13561336,SANTA CATARINA,,0.10435089202821368,True,False
845,FUNDO DE MELHORIA DA PERICIA OFICIAL - FUMPOF,35747598,SANTA CATARINA,,0.10435089202821368,True,False
785,FUNDO ROTATIVO REGIONAL NORTE (FR-03),07807155,SANTA CATARINA,,0.10435089202821368,True,False
625,ADMINISTRACAO DO PORTO DE SAO FRANCISCO DO SUL,83131268,SANTA CATARINA,,0.10435089202821368,True,False
1072,ORDEM DOS ADVOGADOS DO BRASIL SANTA CATARINA,82519190,SANTA CATARINA,,0.10435089202821368,True,False
838,FUNDO ESTADUAL DE APOIO AOS HOSPITAIS FILANTROPICOS DE SANTA CATARINA,25303063,SANTA CATARINA,,0.10435089202821368,True,False
851,COMPANHIA DE DESENVOLVIMENTO DE PORTO UNIAO -CDPU,74064585,SANTA CATARINA,,0.10435089202821368,True,False
979,23 BATALHAO DE INFANTARIA,09634813,SANTA CATARINA,,0.10435089202821368,True,False
711,VARA CRIMINAL E DA INFANCIA E JUVENTUDE,03664403,SANTA CATARINA,,0.10435089202821368,True,False
923,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,01263421,SANTA CATARINA,,0.10435089202821368,True,False
597,SECRETARIA DE ESTADO DE GOVERNO,80460777,SANTA CATARINA,,0.10435089202821368,True,False
744,AGENCIA DE DESENVOLVIMENTO REGIONAL - MARAVILHA,05586681,SANTA CATARINA,,0.10435089202821368,True,False
716,PREFEITURA MUNICIPAL DE NOVA TRENTO,03955308,SANTA CATARINA,,0.10435089202821368,True,False
956,JUSTICA FEDERAL DE PRIMEIRO GRAU EM SANTA CATARINA,05427319,SANTA CATARINA,,0.10435089202821368,True,False
729,CARTORIO JUDICIAL DA COMARCA DE ITAPEMA - SC,04813475,SANTA CATARINA,,0.10435089202821368,True,False
945,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR AR/SC,04260738,SANTA CATARINA,,0.10435089202821368,True,False
794,SECRETARIA EXECUTIVA DE ASSUNTOS INTERNACIONAIS,08891689,SANTA CATARINA,,0.10435089202821368,True,False
697,FUNDO DE APONSENTADORIA - PENSAO E ASSISTENCIA,01842190,SANTA CATARINA,,0.10435089202821368,True,False
884,CELESC DISTRIBUICAO S.A,08336783,SANTA CATARINA,,0.10435089202821368,True,False
632,INSTITUTO DE PLANEJAMENTO URBANO DE FLORIANOPOLIS,83469965,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
854,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,82508433,SANTA CATARINA,,0.10435089202821368,True,False
1040,CONSELHO REGIONAL DE PSICOLOGIA CRP 12A REGIAO,37115508,SANTA CATARINA,,0.10435089202821368,True,False
866,SANTUR - SANTA CATARINA TURISMO S/A - EM LIQUIDACAO,83469908,SANTA CATARINA,,0.10435089202821368,True,False
775,SECRETARIA MUN. DE DEFESA DO CIDADAO,06259891,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
1025,DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM,33628777,SANTA CATARINA,,0.10435089202821368,True,False
912,EMPRESA BRASILEIRA DE TRANSPORTES URBANOS EM LIQUIDACAO,00446583,SANTA CATARINA,,0.10435089202821368,True,False
719,FUNDO PARA INFANCIA E ADOLESCENCIA,04424785,SANTA CATARINA,,0.10435089202821368,True,False
986,CONSELHO REGIONAL DE BIOMEDICINA - 5A. REGIAO,13738204,SANTA CATARINA,,0.10435089202821368,True,False
615,SANTA CATARINA SECRETARIA DE ESTADO JUSTICA E CIDADANIA,82951302,SANTA CATARINA,,0.10435089202821368,True,False
738,DEPARTAMENTO ESTADUAL DE INFRA-ESTRUTURA - DEINFRA,05510080,SANTA CATARINA,,0.10435089202821368,True,False
714,"JOINVILLE ESCRIVANIA DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS, ACIDENTES DO TRABALHO E REGISTROS PUBLICOS",03785238,SANTA CATARINA,,0.10435089202821368,True,False
781,FUNDO DO PLANO DE SAUDE DOS SERVIDORES PUBLICOS ESTADUAIS DE SANTA CATARINA,07574449,SANTA CATARINA,,0.10435089202821368,True,False
1068,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE SANTA CATARINA,81531428,SANTA CATARINA,,0.10435089202821368,True,False
1063,COMPANHIA DE HABITACAO POPULAR COHAB LAGES,79655619,SANTA CATARINA,,0.10435089202821368,True,False
717,"CARTORIO DA VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",03955339,SANTA CATARINA,,0.10435089202821368,True,False
1042,SUPERINTENDENCIA DE SEGUROS PRIVADOS,42354068,SANTA CATARINA,,0.10435089202821368,True,False
1087,CONSELHO REGIONAL DE CONTABILIDADE DE SANTA CATARINA,83901983,SANTA CATARINA,,0.10435089202821368,True,False
969,FUNDO DE AMPARO AO TRABALHADOR,07526983,SANTA CATARINA,,0.10435089202821368,True,False
758,AGENCIA DE DESENVOLVIMENTO REGIONAL - MAFRA,05653136,SANTA CATARINA,,0.10435089202821368,True,False
643,TAIO ESCRIVAO DO CRIME,83616110,SANTA CATARINA,,0.10435089202821368,True,False
652,SC SECRETARIA DE ESTADO DA CULTURA E DO ESPORTE,83726018,SANTA CATARINA,,0.10435089202821368,True,False
619,SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE (SIE),82951344,SANTA CATARINA,,0.10435089202821368,True,False
828,FUNDO ESTADUAL DE APOIO AOS MUNICIPIOS (FUNDAM),18387954,SANTA CATARINA,,0.10435089202821368,True,False
656,FLORIANOPOLIS CAMARA DE VEREADORES,83841338,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
1047,CONSELHO REGIONAL DE BIOLOGIA 9 REGIAO,46268552,SANTA CATARINA,,0.10435089202821368,True,False
683,JOINVILLE ESCRIVANIA DA 3 VARA CIVEL,01177289,SANTA CATARINA,,0.10435089202821368,True,False
830,FUNDO ESTADUAL DE EDUCACAO - FEDUC,20859947,SANTA CATARINA,,0.10435089202821368,True,False
654,BLUMENAU ESCR DA 3 VARA CIVEL FEITOS FAZ E ACID DO TRAB,83778902,SANTA CATARINA,,0.10435089202821368,True,False
630,GOVERNO DO ESTADO SECRETARIA EXTRAORDINARIA PARA O DESENVOLVIMENTO DO OESTE,83308775,SANTA CATARINA,,0.10435089202821368,True,False
571,SECRETARIA DE ESTADO DO MEIO AMBIENTE E DA ECONOMIA VERDE,50366126,SANTA CATARINA,,0.10435089202821368,True,False
617,SECRETARIA DE ESTADO DA EDUCACAO,82951328,SANTA CATARINA,,0.10435089202821368,True,False
908,MINISTERIO DA SAUDE,00394544,SANTA CATARINA,,0.10435089202821368,True,False
914,MINISTERIO DA GESTAO E DA INOVACAO EM SERVICOS PUBLICOS,00489828,SANTA CATARINA,,0.10435089202821368,True,False
980,CONSELHO REGIONAL DE NUTRICAO DA DECIMA REGIAO (CRN-10),10456659,SANTA CATARINA,,0.10435089202821368,True,False
1027,EMPRESA DE PORTOS DO BRASIL S/A PORTOBRAS EM LIQUIDACAO,33640988,SANTA CATARINA,,0.10435089202821368,True,False
887,COMPANHIA CATARINENSE DE SAUDE - CCS,26634715,SANTA CATARINA,,0.10435089202821368,True,False
566,FUNDO ROTATIVO REGIONAL DO VALE DO ITAJAI (FR-04),49831744,SANTA CATARINA,,0.10435089202821368,True,False
1010,CONSELHO REGIONAL DOS TECNICOS INDUSTRIAIS DA 4 REGIAO,32746668,SANTA CATARINA,,0.10435089202821368,True,False
921,AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR,01175497,SANTA CATARINA,,0.10435089202821368,True,False
891,ELETROSUL CENTRAIS ELETRICAS S/A,00073957,SANTA CATARINA,,0.10435089202821368,True,False
740,AGENCIA DE DESENVOLVIMENTO REGIONAL - CHAPECO,05541159,SANTA CATARINA,,0.10435089202821368,True,False
1023,BANCO NACIONAL DE CREDITO COOPERATIVO SA EM LIQUIDACAO,33618810,SANTA CATARINA,,0.10435089202821368,True,False
976,63 BATALHAO DE INFANTARIA,09586988,SANTA CATARINA,,0.10435089202821368,True,False
925,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO VALE DO RIO DO PEIXE - CIS AMARP,02222769,SANTA CATARINA,,0.10435089202821368,True,False
667,FUNDO PARA MELHORIA DA SEGURANCA PUBLICA,85280147,SANTA CATARINA,,0.10435089202821368,True,False
996,ASSOCIACAO DE AMIGOS COBRAS DA TRILHA,17772606,SANTA CATARINA,,0.10435089202821368,True,False
1045,NAV BRASIL SERVICOS DE NAVEGACAO AEREA S.A. - NAV BRASIL,42736102,SANTA CATARINA,,0.10435089202821368,True,False
873,CENTRAIS ELETRICAS DE SANTA CATARINA SA,83878892,SANTA CATARINA,,0.10435089202821368,True,False
968,1 BATALHAO FERROVIARIO,07517504,SANTA CATARINA,,0.10435089202821368,True,False
1037,MINISTERIO DOS TRANSPORTES,37115342,SANTA CATARINA,,0.10435089202821368,True,False
1009,INSTITUTO NAC DE ASSISTENCIA MEDICA DA PREVID SOCIAL,29979143,SANTA CATARINA,,0.10435089202821368,True,False
1048,MINISTERIO DA PESCA E AQUICULTURA,49381076,SANTA CATARINA,,0.10435089202821368,True,False
907,COMANDO DA MARINHA,00394502,SANTA CATARINA,,0.10435089202821368,True,False
1062,ORDEM DOS ADVOGADOS DO BRASIL SEC SC SUBSEC JOINVILLE,79370433,SANTA CATARINA,,0.10435089202821368,True,False
674,FLORIANOPOLIS QUARTA VARA CRIMINAL,00705685,SANTA CATARINA,,0.10435089202821368,True,False
591,CARTORIO DA 1 VARA CIVEL,78664216,SANTA CATARINA,,0.10435089202821368,True,False
707,"CARTORIO VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",03560730,SANTA CATARINA,,0.10435089202821368,True,False
709,JUIZADO ESPECIAL CIVEL DA COMARCA DE TUBARAO,03577964,SANTA CATARINA,,0.10435089202821368,True,False
728,JUIZADO ESPECIAL DE CAUSAS CIVEIS,04791115,SANTA CATARINA,,0.10435089202821368,True,False
1043,EMPRESA DE TECNOLOGIA E INFORMACOES DA PREVIDENCIA S.A. - DATAPREV,42422253,SANTA CATARINA,,0.10435089202821368,True,False
751,27 AGENCIA DE DESENVOLVIMENTO REGIONAL DE SAO JOAQUIM,05628764,SANTA CATARINA,,0.10435089202821368,True,False
940,CONSELHO REGIONAL DE ECONOMIA 7 REGIAO/SC,03705930,SANTA CATARINA,,0.10435089202821368,True,False
993,ASSOCIACAO BRASILEIRA DE LICENCIAMENTO DOS CLUBES DE FUTEBOL PROFISSIONAL - ABRALIC,17043796,SANTA CATARINA,,0.10435089202821368,True,False
863,COMPANHIA DE DESENVOLVIMENTO DO ESTADO DE SANTA CATARIN,83262535,SANTA CATARINA,,0.10435089202821368,True,False
797,FUNDO ESPECIAL DA DEFENSORIA DATIVA,09231789,SANTA CATARINA,,0.10435089202821368,True,False
879,BESC S/A ARRENDAMENTO MERCANTIL,00510570,SANTA CATARINA,,0.10435089202821368,True,False
608,ESTADO DE SANTA CATARINA,82951229,SANTA CATARINA,,0.10435089202821368,True,False
834,FUNDO ESPECIAL DO CENTRO DE ESTUDO E APERFEICOAMENTO FUNCIONAL DO MINISTERIO PUBLICO DE SANTA CATARINA,23784910,SANTA CATARINA,,0.10435089202821368,True,False
787,JOINVILLE CARTORIO DA SEGUNDA VARA DA FAZENDA PUBLICA,08001231,SANTA CATARINA,,0.10435089202821368,True,False
928,TRIBUNAL REGIONAL DO TRABALHO DA 12A REGIAO,02482005,SANTA CATARINA,,0.10435089202821368,True,False
633,LAGES PRIMEIRA ESCRIVANIA,83515908,SANTA CATARINA,,0.10435089202821368,True,False
660,FUNDO ROTATIVO REGIONAL DA GRANDE FLORIANOPOLIS,83886515,SANTA CATARINA,,0.10435089202821368,True,False
613,SANTA CATARINA SECRETARIA DOS SERVICOS PUBLICOS,82951286,SANTA CATARINA,,0.10435089202821368,True,False
920,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.",00662270,SANTA CATARINA,,0.10435089202821368,True,False
614,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,82951294,SANTA CATARINA,,0.10435089202821368,True,False
756,18- AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGUNA,05650634,SANTA CATARINA,,0.10435089202821368,True,False
739,"SECRETARIA DE ESTADO DE TURISMO, CULTURA E ESPORTE",05521532,SANTA CATARINA,,0.10435089202821368,True,False
857,CIA DE URBANIZACAO E DESENVOLVIMENTO DE CRICIUMA,82840422,SANTA CATARINA,,0.10435089202821368,True,False
971,14 REGIMENTO DE CAVALARIA MECANIZADO,09543440,SANTA CATARINA,,0.10435089202821368,True,False
582,VARA DE PRECATORIAS E PRECATORIOS,73647265,SANTA CATARINA,,0.10435089202821368,True,False
563,COLEGIADO SUPERIOR DE SEGURANCA PUBLICA E PERICIA OFICIAL,45087300,SANTA CATARINA,,0.10435089202821368,True,False
601,SECRETARIA MUNICIPAL DE PLANEJAMENTO,80675374,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
1061,CONSELHO REGIONAL DE SERVICO SOCIAL,76557099,SANTA CATARINA,,0.10435089202821368,True,False
818,FUNDO DE ESFORCO FISCAL,13954985,SANTA CATARINA,,0.10435089202821368,True,False
585,JUIZO DE DIREITO DA COMARCA DE PICARRAS,76695642,SANTA CATARINA,,0.10435089202821368,True,False
831,SUPERINTENDENCIA DE DESENVOLVIMENTO DAS REGIOES METROPOLITANAS DE SANTA CATARINA,21974384,SANTA CATARINA,,0.10435089202821368,True,False
776,FUNDO DE MELHORIA DA POLICIA CIVIL - FUMPC,07188579,SANTA CATARINA,,0.10435089202821368,True,False
628,TRIBUNAL DE CONTAS DO ESTADO DE SANTA CATARINA,83279448,SANTA CATARINA,,0.10435089202821368,True,False
1075,CONSELHO REGIONAL DOS CORRETORES DE IMOVEIS DE SC,82894098,SANTA CATARINA,,0.10435089202821368,True,False
779,AGENCIA REGULADORA DE SERVICOS PUBLICOS DE SANTA CATARINA - AGESC,07404249,SANTA CATARINA,,0.10435089202821368,True,False
959,PROCURADORIA-GERAL FEDERAL,05489410,SANTA CATARINA,,0.10435089202821368,True,False
964,CONSORCIO INTERMUNICIPAL SALTO PILAO,06223087,SANTA CATARINA,,0.10435089202821368,True,False
963,CONSORCIO INTERMUNICIPAL DAS AGUAS,06034099,SANTA CATARINA,,0.10435089202821368,True,False
621,FLORIANOPOLIS SECRETARIA MUNICIPAL DOS TRANS E OBRAS,82953225,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
710,"CARTORIO DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS ACID",03603345,SANTA CATARINA,,0.10435089202821368,True,False
901,MINISTERIO DAS COMUNICACOES,00394437,SANTA CATARINA,,0.10435089202821368,True,False
598,SC SECRETARIA DO DES URBANO E DO MEIO AMBIENTE,80460793,SANTA CATARINA,,0.10435089202821368,True,False
605,FUNDO ESPECIAL DE PROTECAO AO MEIO AMBIENTE,82702929,SANTA CATARINA,,0.10435089202821368,True,False
929,INSPETORIA DA RECEITA FEDERAL EM FLORIANOPOLIS,02755699,SANTA CATARINA,,0.10435089202821368,True,False
829,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE FLORIANOPOLIS,18600539,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
960,CONSORCIO INTERMUNICIPAL RIO DO PEIXE - CIRP,05669183,SANTA CATARINA,,0.10435089202821368,True,False
917,TRIBUNAL SUPERIOR DO TRABALHO,00509968,SANTA CATARINA,,0.10435089202821368,True,False
1074,EMPRESA DE ELETRECIDADE LUZ E FORCA DE ARARANGUA SA,82563271,SANTA CATARINA,,0.10435089202821368,True,False
1000,DME DISTRIBUICAO S.A. - DMED,23664303,SANTA CATARINA,,0.10435089202821368,True,False
1018,COMPANHIA DE FINANCIAMENTO DA PRODUCAO-CFP,33506437,SANTA CATARINA,,0.10435089202821368,True,False
991,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,15126437,SANTA CATARINA,,0.10435089202821368,True,False
653,SAO FRANCISCO DO SUL CARTORIO DO 1 OFICIO CIVEL,83744052,SANTA CATARINA,,0.10435089202821368,True,False
564,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,45105289,SANTA CATARINA,,0.10435089202821368,True,False
800,FUNDO ESTADUAL DE SANIDADE ANIMAL,10736907,SANTA CATARINA,,0.10435089202821368,True,False
772,CARTORIO VARA UNICA DA COMARCA DE HERVAL D OESTE,06033756,SANTA CATARINA,,0.10435089202821368,True,False
1083,CONSELHO REGIONAL DE BIBLIOTECONOMIA DA 14 REGIAO SC,83816645,SANTA CATARINA,,0.10435089202821368,True,False
731,CARTORIO JUDICIAL DA COMARCA DE DESCANSO - SC,04888961,SANTA CATARINA,,0.10435089202821368,True,False
638,LAGES TERCEIRA ESCRIVANIA CIVEL,83606095,SANTA CATARINA,,0.10435089202821368,True,False
690,JUIZO DE DIREITO DA 6 VARA CIVIL DA COMARCA DA CAPITAL,01226442,SANTA CATARINA,,0.10435089202821368,True,False
746,AGENCIA DE DESENVOLVIMENTO REGIONAL - PALMITOS,05591925,SANTA CATARINA,,0.10435089202821368,True,False
616,SECRETARIA DE ESTADO DA FAZENDA,82951310,SANTA CATARINA,,0.10435089202821368,True,False
972,62 BATALHAO DE INFANTARIA,09560096,SANTA CATARINA,,0.10435089202821368,True,False
594,FUNDACAO MUNICIPAL DE ESPORTES,79887261,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
1015,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172,SANTA CATARINA,,0.10435089202821368,True,False
842,AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR,34014413,SANTA CATARINA,,0.10435089202821368,True,False
1013,COMPANHIA BRASILEIRA DE ARMAZENAMENTO,33121088,SANTA CATARINA,,0.10435089202821368,True,False
1066,FUNDACAO DO ENSINO TECNICO DE SANTA CATARINA,80485212,SANTA CATARINA,,0.10435089202821368,True,False
1054,ESCOLA AGROTECNICA FEDERAL DE SOMBRIO,73955064,SANTA CATARINA,,0.10435089202821368,True,False
662,INSTITUTO DE REFORMA AGRARIA DE SANTA CATARINA,83900472,SANTA CATARINA,,0.10435089202821368,True,False
876,ELETRIFICACAO RURAL DE SANTA CATARINA S A,83899997,SANTA CATARINA,,0.10435089202821368,True,False
1064,CONSELHO REGIONAL DE MEDICINA DO EST DE SANTA CATARINA,79831566,SANTA CATARINA,,0.10435089202821368,True,False
770,FUNDO ROTATIVO DA PENITENCIARIA DE SAO PEDRO DE ALCANTARA,05791576,SANTA CATARINA,,0.10435089202821368,True,False
657,SANTA CATARINA TRIBUNAL DE JUSTICA,83845701,SANTA CATARINA,,0.10435089202821368,True,False
1007,MINISTERIO DA SEGURANCA PUBLICA,29971283,SANTA CATARINA,,0.10435089202821368,True,False
681,JOINVILLE ESCRIVANIA DA 1 VARA CIVEL,01177287,SANTA CATARINA,,0.10435089202821368,True,False
609,SANTA CATARINA SECRETARIA DO GOVERNO,82951237,SANTA CATARINA,,0.10435089202821368,True,False
808,FUNDO ROTATIVO REGIONAL SUL (FR-02),12521388,SANTA CATARINA,,0.10435089202821368,True,False
1014,SERVICO SOCIAL DO COMERCIO SESC,33469164,SANTA CATARINA,,0.10435089202821368,True,False
639,SEGUNDA ESCRIVANIA DO CIVEL E ANEXOS,83609164,SANTA CATARINA,,0.10435089202821368,True,False
766,AGENCIA DE DESENVOLVIMENTO REGIONAL DE JARAGUA DO SUL,05670436,SANTA CATARINA,,0.10435089202821368,True,False
902,MINISTERIO DA EDUCACAO,00394445,SANTA CATARINA,,0.10435089202821368,True,False
1073,CONSELHO REGIONAL DOS MUSICOS DE SANTA CATARINA,82532235,SANTA CATARINA,,0.10435089202821368,True,False
637,MINISTERIO PUBLICO DE CONTAS DO ESTADO DE SANTA CATARINA,83601625,SANTA CATARINA,,0.10435089202821368,True,False
730,CARTORIO JUDICIAL DA VARA UNICA DA COMARCA DE CATANDUVAS SC,04818716,SANTA CATARINA,,0.10435089202821368,True,False
693,TRIBUNAL DE JUSTICA,01355599,SANTA CATARINA,,0.10435089202821368,True,False
859,COMPANHIA CATARINENSE DE ARMAZENAMENTO COCAR,82951021,SANTA CATARINA,,0.10435089202821368,True,False
1041,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR,37138245,SANTA CATARINA,,0.10435089202821368,True,False
677,RIO DO SUL ESCRIVANIA DA SEGUNDA VARA,00726941,SANTA CATARINA,,0.10435089202821368,True,False
883,INVEST SANTA CATARINA PARCERIAS E NEGOCIOS ESTRATEGICOS S.A.,07293552,SANTA CATARINA,,0.10435089202821368,True,False
856,CIA DE DESENVOLVIMENTO E URBANIZACAO DE ITAJAI,82717349,SANTA CATARINA,,0.10435089202821368,True,False
735,CARTORIO DA 2A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,04985600,SANTA CATARINA,,0.10435089202821368,True,False
825,SECRETARIA DE ESTADO DA CASA CIVIL,15515924,SANTA CATARINA,,0.10435089202821368,True,False
1004,MINISTERIO PUBLICO DA UNIAO,26989715,SANTA CATARINA,,0.10435089202821368,True,False
588,XANXERE CARTORIO DO CIVEL E CRIME,78472826,SANTA CATARINA,,0.10435089202821368,True,False
748,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOACABA,05612349,SANTA CATARINA,,0.10435089202821368,True,False
648,SEARA CARTORIO DO CRIME E CIVEL,83687111,SANTA CATARINA,,0.10435089202821368,True,False
695,FUNDO PENITENCIARIO DO ESTADO DE SANTA CATARINA FUPESC,01577780,SANTA CATARINA,,0.10435089202821368,True,False
833,AGENCIA DE REGULACAO DE SERVICOS PUBLICOS DE SANTA CATARINA,23114901,SANTA CATARINA,,0.10435089202821368,True,False
813,SECRETARIA DE ESTADO DA PROTECAO E DEFESA CIVIL (SDC),13586957,SANTA CATARINA,,0.10435089202821368,True,False
894,TELECOMUNICACOES BRASILEIRAS SA TELEBRAS,00336701,SANTA CATARINA,,0.10435089202821368,True,False
933,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,03112386,SANTA CATARINA,,0.10435089202821368,True,False
916,TRIBUNAL SUPERIOR ELEITORAL,00509018,SANTA CATARINA,,0.10435089202821368,True,False
706,FUNDO ROTATIVO DO CENTRO EDUCACIONAL REGIONAL DE CHAPECO,03138613,SANTA CATARINA,,0.10435089202821368,True,False
970,INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE,08829974,SANTA CATARINA,,0.10435089202821368,True,False
821,CONSORCIO PUBLICO DE SANEAMENTO BASICO DO SUL DE SANTA CATARINA,14189139,SANTA CATARINA,,0.10435089202821368,True,False
941,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,03774688,SANTA CATARINA,,0.10435089202821368,True,False
803,FUNDO CATARINENSE DE MUDANCAS CLIMATICAS - FMUC,11617274,SANTA CATARINA,,0.10435089202821368,True,False
1077,COMPANHIA DE DESENVOLVIMENTO DE CHAPECO CODEC,83422014,SANTA CATARINA,,0.10435089202821368,True,False
827,ASSOCIACAO CULTURAL RECREATIVA E ESPORTIVA DOS SERVIDORES DA FESPORTE E COLABORADORES DO SISTEMA ESPORTIVO CATARINENSE,18032986,SANTA CATARINA,,0.10435089202821368,True,False
575,FUNDO ESTADUAL DE TRANSICAO ENERGETICA JUSTA - FETEJ-SC,51851812,SANTA CATARINA,,0.10435089202821368,True,False
864,CENTRAIS DE ABASTECIMENTO DO ESTADO STA CATARINA SA,83284828,SANTA CATARINA,,0.10435089202821368,True,False
958,MINISTERIO DA PESCA E AQUICULTURA,05482692,SANTA CATARINA,,0.10435089202821368,True,False
990,CONSELHO DE ARQUITETURA E URBANISMO DE SANTA CATARINA,14895272,SANTA CATARINA,,0.10435089202821368,True,False
952,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES - ANTT,04898488,SANTA CATARINA,,0.10435089202821368,True,False
1086,CONSELHO REGIONAL DE FARMACIA DE SANTA CATARINA,83900969,SANTA CATARINA,,0.10435089202821368,True,False
1024,FUNDACAO LEGIAO BRASILEIRA DE ASSISTENCIA,33627092,SANTA CATARINA,,0.10435089202821368,True,False
569,SECRETARIA DE ESTADO DO TURISMO,50068688,SANTA CATARINA,,0.10435089202821368,True,False
822,"FUNDO DE MATERIAIS, PUBLICACOES E IMPRESSOS OFICIAIS SC",14284430,SANTA CATARINA,,0.10435089202821368,True,False
704,FUNDO ROTATIVO DO CENTRO EDUCACIONAL SAO LUCAS,03121507,SANTA CATARINA,,0.10435089202821368,True,False
899,DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL,00381056,SANTA CATARINA,,0.10435089202821368,True,False
814,FUNDO DE MELHORIA DA POLICIA MILITAR,13925994,SANTA CATARINA,,0.10435089202821368,True,False
757,19 - AGENCIA DE DESENVOLVIMENTO REGIONAL - TUBARAO,05651544,SANTA CATARINA,,0.10435089202821368,True,False
798,CONTROLADORIA GERAL DE CONTROLE INTERNO,10255572,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
909,MINISTERIO DA AGRICULTURA E PECUARIA,00396895,SANTA CATARINA,,0.10435089202821368,True,False
724,CARTORIO DA SEGUNDA VARA CIVEL,04700791,SANTA CATARINA,,0.10435089202821368,True,False
950,CONSORCIO INTERMUNICIPAL DE PROCESSAMENTO DE LIXO - CIPLI,04823715,SANTA CATARINA,,0.10435089202821368,True,False
793,AGENCIA DE DESENVOLVIMENTO REGIONAL - SEARA,08879577,SANTA CATARINA,,0.10435089202821368,True,False
824,POLICIA CIVIL DO ESTADO DE SANTA CATARINA (PCSC),15211786,SANTA CATARINA,,0.10435089202821368,True,False
910,TRIBUNAL DE CONTAS DA UNIAO,00414607,SANTA CATARINA,,0.10435089202821368,True,False
578,FUNDO ESTRATEGICO DA ADMINISTRACAO TRIBUTARIA (FEAT),59142465,SANTA CATARINA,,0.10435089202821368,True,False
720,FUNDO ESTADUAL DE PROTECAO E DEFESA CIVIL FUNPDEC,04426883,SANTA CATARINA,,0.10435089202821368,True,False
574,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,51739754,SANTA CATARINA,,0.10435089202821368,True,False
561,SECRETARIA DE ESTADO DA COMUNICACAO,44897667,SANTA CATARINA,,0.10435089202821368,True,False
699,JUIZO DE DIREITO DA 2 VARA DA COMARCA DE MAFRA/SC,01961609,SANTA CATARINA,,0.10435089202821368,True,False
635,JUNTA COMERCIAL DO ESTADO DE SANTA CATARINA,83565648,SANTA CATARINA,,0.10435089202821368,True,False
718,DEPARTAMENTO DE TRANSPORTES E TERMINAIS - DETER,04340793,SANTA CATARINA,,0.10435089202821368,True,False
631,PENITENCIARIA AGRICOLA DE CHAPECO,83403022,SANTA CATARINA,,0.10435089202821368,True,False
752,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CAMPOS NOVOS,05629618,SANTA CATARINA,,0.10435089202821368,True,False
685,"JOINVILLE ESCRIVANIA DA VARA DA FAMILIA, ORFAOS E SUCESSOES",01177291,SANTA CATARINA,,0.10435089202821368,True,False
782,FUNDO ESTADUAL DE INCENTIVO A CULTURA,07735623,SANTA CATARINA,,0.10435089202821368,True,False
913,RADIOBRAS EMPRESA BRASILEIRA DE COMUNICACAO S/A,00464073,SANTA CATARINA,,0.10435089202821368,True,False
583,PROCURADORIA-GERAL DO ESTADO,76276823,SANTA CATARINA,,0.10435089202821368,True,False
826,SANTA CATARINA DEFENSORIA PUBLICA,16867676,SANTA CATARINA,,0.10435089202821368,True,False
