id,source,source_id,numero_controle_pncp,orgao_cnpj,orgao_nome,municipio,uf,objeto,modalidade,valor_estimado,valor_semantica,status_canonico,ranking,ranking_score,ranking_confianca,data_publicacao,data_abertura,data_encerramento,link_edital,run_id,crawl_batch_id,proveniencia,last_seen_source_run_id,ingested_at,updated_at,essential_gaps,ranking_effective,ranking_note,valor_tipo,valor_nao_e_pago,cycle_collection_id,cycle_run_id,source_record_run_id,scope
32,pncp,83102517000119-1-000055/2025,83102517000119-1-000055/2025,83102517000119,MUNICIPIO DE ITAIOPOLIS,Itaiópolis,SC,"Credenciamento de emissora(s) de rádio com difusão FM para divulgação de matérias institucionais, eventos, entrevistas, campanhas educativas e informativas, publicações legais e demais informações da Administração Municipal.",Credenciamento,142199.04,valor_total_estimado_informado_pelo_pncp,open,REVIEW,69,LOW,2025-07-21 00:00:00+00:00,2025-07-21 00:00:00+00:00,2026-07-21 00:00:00+00:00,,12,,"{""source"": ""pncp"", ""all_fields"": ""pncp_api"", ""status_evidence"": ""source_and_dates""}",,2026-07-20 12:34:17.833315+00:00,2026-07-20 12:34:17.833315+00:00,[],REVIEW,,valor_total_estimado_informado_pelo_pncp,True,col-extra-weekly-20260720T123303Z-1bce5af6,collect-pncp_opportunities-20260720T123304Z-a82a1defae,12,extra_sc_or_universe_200km
