entity_id,entity_name,capability,applicability,applicability_justification,covered,coverage_state,required_sources,successful_sources,missing_sources,freshness_status,last_success_at,blocker,next_action,evidence_reference,has_data_presence
extra-8e7dc25df6a8f1f39079,FUNDACAO HOSPITALAR MUNICIPAL DE CANELINHA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-4ebdb33ab74d4bb95acb,MUNICIPIO DE CANELINHA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-b6511dcadf0f1a628f4c,CANELINHA PREFEITURA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-2fb8d88ec3a8d8b706ab,CAMARA DE VEREADORES DO MUNICIPIO DE CANELINHA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-97ace1926700ce3e8de9,"SERVICO MUNICIPAL DE AGUA, INFRA ESTRUTURA E SANEAMENTO DE CANELINHA - SEMAIS",open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-2c7f8d99719c2a3f577b,SECRETARIA MUNICIPAL DE EDUCACAO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-7271e94ec43f2eebc0e9,CAMARA MUNICIPAL DE PAULO LOPES,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-b3e8ceec440e8104bfab,MUNICIPIO DE PAULO LOPES,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-4e98e0086d97b030a069,INST.DE PREV. SOCIAL DOS SERV. PUBLICOS DO MUNICIPIO DE PAULO LOPES - IPRELOPES,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-fc65a1288787ea46b976,MUNICIPIO DE ANGELINA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-666e7ccef944b7f01c96,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ANGELINA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-88b54c7882e64901ffd6,CAMARA MUNICIPAL DE ANGELINA,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-086413c959642d5aefe1,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-6ad4236316995c13ca67,SECRETARIA MUNICIPAL DE EDUCACAO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-0298b9d064899642764a,MUNICIPIO DE MAJOR GERCINO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-5c84b3f285c07680cd48,CAMARA MUNICIPAL DE VEREADORES DE MAJOR GERCINO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-30d7ce3ad5081d22b11a,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO DE RANCHO QUEIMADO",open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
extra-aae3105a7fa3c09f1dbb,MUNICIPIO DE RANCHO QUEIMADO,open_tenders,applicable,all_required_applicable,False,never_checked,pncp|ciga_ckan,,pncp|ciga_ckan,never,,no_evidence:pncp;no_evidence:ciga_ckan,run_required_sources,,False
